調査年 コード,調査年,地域 コード,地域,総面積,耕地面積
1988100000,1988年度,10383,群馬県 南牧村,11877,-
1988100000,1988年度,10384,群馬県 甘楽町,5847,-
1988100000,1988年度,10421,群馬県 中之条町,43910,-
1988100000,1988年度,10424,群馬県 長野原町,13393,-
1988100000,1988年度,10425,群馬県 嬬恋村,33751,-
1988100000,1988年度,10426,群馬県 草津町,4992,-
1988100000,1988年度,10428,群馬県 高山村,6416,-
1988100000,1988年度,10429,群馬県 東吾妻町,25365,-
1988100000,1988年度,10443,群馬県 片品村,39201,-
1988100000,1988年度,10444,群馬県 川場村,8529,-
1988100000,1988年度,10448,群馬県 昭和村,6452,-
1988100000,1988年度,10449,群馬県 みなかみ町,78091,-
1988100000,1988年度,10464,群馬県 玉村町,2577,-
1988100000,1988年度,10521,群馬県 板倉町,4184,-
1988100000,1988年度,10522,群馬県 明和町,1967,-
1988100000,1988年度,10523,群馬県 千代田町,2176,-
1988100000,1988年度,10524,群馬県 大泉町,1793,-
1988100000,1988年度,10525,群馬県 邑楽町,3113,-
1988100000,1988年度,11100,埼玉県 さいたま市,21755,5036
1988100000,1988年度,11101,埼玉県 さいたま市 西区,-,-
1988100000,1988年度,11102,埼玉県 さいたま市 北区,-,-
1988100000,1988年度,11103,埼玉県 さいたま市 大宮区,-,-
1988100000,1988年度,11104,埼玉県 さいたま市 見沼区,-,-
1988100000,1988年度,11105,埼玉県 さいたま市 中央区,-,-
1988100000,1988年度,11106,埼玉県 さいたま市 桜区,-,-
1988100000,1988年度,11107,埼玉県 さいたま市 浦和区,-,-
1988100000,1988年度,11108,埼玉県 さいたま市 南区,-,-
1988100000,1988年度,11109,埼玉県 さいたま市 緑区,-,-
1988100000,1988年度,11110,埼玉県 さいたま市 岩槻区,-,-
1988100000,1988年度,11201,埼玉県 川越市,10918,4330
1988100000,1988年度,11202,埼玉県 熊谷市,15988,7097
1988100000,1988年度,11203,埼玉県 川口市,6195,617
1988100000,1988年度,11206,埼玉県 行田市,6737,3803
1988100000,1988年度,11207,埼玉県 秩父市,57824,1993
1988100000,1988年度,11208,埼玉県 所沢市,7201,1930
1988100000,1988年度,11209,埼玉県 飯能市,19316,909
1988100000,1988年度,11210,埼玉県 加須市,13347,8010
1988100000,1988年度,11211,埼玉県 本庄市,8965,2780
1988100000,1988年度,11212,埼玉県 東松山市,6529,2160
1988100000,1988年度,11214,埼玉県 春日部市,6593,2880
1988100000,1988年度,11215,埼玉県 狭山市,4902,1420
1988100000,1988年度,11216,埼玉県 羽生市,5855,3230
1988100000,1988年度,11217,埼玉県 鴻巣市,6750,3639
1988100000,1988年度,11218,埼玉県 深谷市,13756,7237
1988100000,1988年度,11219,埼玉県 上尾市,4556,1040
1988100000,1988年度,11221,埼玉県 草加市,2745,465
1988100000,1988年度,11222,埼玉県 越谷市,6031,2000
1988100000,1988年度,11223,埼玉県 蕨市,510,17
1988100000,1988年度,11224,埼玉県 戸田市,1811,81
1988100000,1988年度,11225,埼玉県 入間市,4476,1200
1988100000,1988年度,11227,埼玉県 朝霞市,1841,245
1988100000,1988年度,11228,埼玉県 志木市,907,176
1988100000,1988年度,11229,埼玉県 和光市,1105,171
1988100000,1988年度,11230,埼玉県 新座市,2279,520
1988100000,1988年度,11231,埼玉県 桶川市,2528,1100
1988100000,1988年度,11232,埼玉県 久喜市,8240,4080
1988100000,1988年度,11233,埼玉県 北本市,1981,851
1988100000,1988年度,11234,埼玉県 八潮市,1808,347
1988100000,1988年度,11235,埼玉県 富士見市,1970,797
1988100000,1988年度,11237,埼玉県 三郷市,3025,649
1988100000,1988年度,11238,埼玉県 蓮田市,2727,1130
1988100000,1988年度,11239,埼玉県 坂戸市,4097,1700
1988100000,1988年度,11240,埼玉県 幸手市,3395,1820
1988100000,1988年度,11241,埼玉県 鶴ヶ島市,1773,582
1988100000,1988年度,11242,埼玉県 日高市,4748,1430
1988100000,1988年度,11243,埼玉県 吉川市,3163,1430
1988100000,1988年度,11245,埼玉県 ふじみ野市,1467,385
1988100000,1988年度,11246,埼玉県 白岡市,2488,1260
1988100000,1988年度,11301,埼玉県 伊奈町,1479,469
1988100000,1988年度,11324,埼玉県 三芳町,1530,588
1988100000,1988年度,11326,埼玉県 毛呂山町,3403,624
1988100000,1988年度,11327,埼玉県 越生町,4044,380
1988100000,1988年度,11341,埼玉県 滑川町,2971,900
1988100000,1988年度,11342,埼玉県 嵐山町,2985,825
1988100000,1988年度,11343,埼玉県 小川町,6041,876
1988100000,1988年度,11346,埼玉県 川島町,4172,2580
1988100000,1988年度,11347,埼玉県 吉見町,3867,1760
1988100000,1988年度,11348,埼玉県 鳩山町,2571,506
1988100000,1988年度,11349,埼玉県 ときがわ町,5588,476
1988100000,1988年度,11361,埼玉県 横瀬町,4935,206
1988100000,1988年度,11362,埼玉県 皆野町,6361,483
1988100000,1988年度,11363,埼玉県 長瀞町,3040,305
1988100000,1988年度,11365,埼玉県 小鹿野町,17145,832
1988100000,1988年度,11369,埼玉県 東秩父村,3711,236
1988100000,1988年度,11381,埼玉県 美里町,3348,1280
1988100000,1988年度,11383,埼玉県 神川町,4693,1099
1988100000,1988年度,11385,埼玉県 上里町,2921,1420
1988100000,1988年度,11408,埼玉県 寄居町,6416,1770
1988100000,1988年度,11442,埼玉県 宮代町,1595,769
1988100000,1988年度,11464,埼玉県 杉戸町,3000,1570
1988100000,1988年度,11465,埼玉県 松伏町,1623,789
1988100000,1988年度,12100,千葉県 千葉市,27236,3775
1988100000,1988年度,12101,千葉県 千葉市 中央区,-,-
1988100000,1988年度,12102,千葉県 千葉市 花見川区,-,-
1988100000,1988年度,12103,千葉県 千葉市 稲毛区,-,-
1988100000,1988年度,12104,千葉県 千葉市 若葉区,-,-
1988100000,1988年度,12105,千葉県 千葉市 緑区,-,-
1988100000,1988年度,12106,千葉県 千葉市 美浜区,-,-
1988100000,1988年度,12202,千葉県 銚子市,8359,2456
1988100000,1988年度,12203,千葉県 市川市,5740,684
1988100000,1988年度,12204,千葉県 船橋市,8563,1654
1988100000,1988年度,12205,千葉県 館山市,11019,1741
1988100000,1988年度,12206,千葉県 木更津市,13862,2655
1988100000,1988年度,12207,千葉県 松戸市,6133,1061
1988100000,1988年度,12208,千葉県 野田市,10354,2413
1988100000,1988年度,12210,千葉県 茂原市,9998,3184
1988100000,1988年度,12211,千葉県 成田市,21384,6171
1988100000,1988年度,12212,千葉県 佐倉市,10360,2415
1988100000,1988年度,12213,千葉県 東金市,8950,3299
1988100000,1988年度,12215,千葉県 旭市,12980,6253
1988100000,1988年度,12216,千葉県 習志野市,2099,198
1988100000,1988年度,12217,千葉県 柏市,11492,2598
1988100000,1988年度,12218,千葉県 勝浦市,9424,1041
1988100000,1988年度,12219,千葉県 市原市,36792,5800
1988100000,1988年度,12220,千葉県 流山市,3527,684
1988100000,1988年度,12221,千葉県 八千代市,5129,1161
1988100000,1988年度,12222,千葉県 我孫子市,4317,1137
1988100000,1988年度,12223,千葉県 鴨川市,19109,2313
1988100000,1988年度,12224,千葉県 鎌ケ谷市,2112,541
1988100000,1988年度,12225,千葉県 君津市,31884,3312
1988100000,1988年度,12226,千葉県 富津市,20506,2301
1988100000,1988年度,12227,千葉県 浦安市,1729,0
1988100000,1988年度,12228,千葉県 四街道市,3468,720
1988100000,1988年度,12229,千葉県 袖ケ浦市,9490,2402
1988100000,1988年度,12230,千葉県 八街市,7488,3416
1988100000,1988年度,12231,千葉県 印西市,12380,3946
1988100000,1988年度,12232,千葉県 白井市,3541,1022
1988100000,1988年度,12233,千葉県 富里市,5390,2121
1988100000,1988年度,12234,千葉県 南房総市,23029,3630
1988100000,1988年度,12235,千葉県 匝瑳市,10177,5008
1988100000,1988年度,12236,千葉県 香取市,26229,10946
1988100000,1988年度,12237,千葉県 山武市,14621,5308
1988100000,1988年度,12238,千葉県 いすみ市,15755,3639
1988100000,1988年度,12239,千葉県 大網白里市,5808,2485
1988100000,1988年度,12322,千葉県 酒々井町,1900,521
1988100000,1988年度,12329,千葉県 栄町,3246,1389
1988100000,1988年度,12342,千葉県 神崎町,1985,787
1988100000,1988年度,12347,千葉県 多古町,7268,2891
1988100000,1988年度,12349,千葉県 東庄町,4622,1949
1988100000,1988年度,12403,千葉県 九十九里町,2372,1024
1988100000,1988年度,12409,千葉県 芝山町,4350,1483
1988100000,1988年度,12410,千葉県 横芝光町,6692,3088
1988100000,1988年度,12421,千葉県 一宮町,2302,692
1988100000,1988年度,12422,千葉県 睦沢町,3559,838
1988100000,1988年度,12423,千葉県 長生村,2832,1221
1988100000,1988年度,12424,千葉県 白子町,2747,1291
1988100000,1988年度,12426,千葉県 長柄町,4718,864
1988100000,1988年度,12427,千葉県 長南町,6531,1303
1988100000,1988年度,12441,千葉県 大多喜町,12990,1254
1988100000,1988年度,12443,千葉県 御宿町,2486,284
1988100000,1988年度,12463,千葉県 鋸南町,4513,472
1988100000,1988年度,13101,東京都 千代田区,1164,-
1988100000,1988年度,13102,東京都 中央区,1015,-
1988100000,1988年度,13103,東京都 港区,2026,-
1988100000,1988年度,13104,東京都 新宿区,1825,-
1988100000,1988年度,13105,東京都 文京区,1131,-
1988100000,1988年度,13106,東京都 台東区,1008,-
1988100000,1988年度,13107,東京都 墨田区,1375,-
1988100000,1988年度,13108,東京都 江東区,3902,-
1988100000,1988年度,13109,東京都 品川区,2271,-
1988100000,1988年度,13110,東京都 目黒区,1471,-
1988100000,1988年度,13111,東京都 大田区,5593,-
1988100000,1988年度,13112,東京都 世田谷区,5808,-
1988100000,1988年度,13113,東京都 渋谷区,1508,-
1988100000,1988年度,13114,東京都 中野区,1558,-
1988100000,1988年度,13115,東京都 杉並区,3403,-
1988100000,1988年度,13116,東京都 豊島区,1300,-
1988100000,1988年度,13117,東京都 北区,2057,-
1988100000,1988年度,13118,東京都 荒川区,1020,-
1988100000,1988年度,13119,東京都 板橋区,3216,-
1988100000,1988年度,13120,東京都 練馬区,4817,-
1988100000,1988年度,13121,東京都 足立区,5314,-
1988100000,1988年度,13122,東京都 葛飾区,3485,-
1988100000,1988年度,13123,東京都 江戸川区,4973,-
1988100000,1988年度,13201,東京都 八王子市,18631,-
1988100000,1988年度,13202,東京都 立川市,2438,-
1988100000,1988年度,13203,東京都 武蔵野市,1075,-
1988100000,1988年度,13204,東京都 三鷹市,1648,-
1988100000,1988年度,13205,東京都 青梅市,10326,-
1988100000,1988年度,13206,東京都 府中市,2939,-
1988100000,1988年度,13207,東京都 昭島市,1733,-
1988100000,1988年度,13208,東京都 調布市,2151,-
1988100000,1988年度,13209,東京都 町田市,7163,-
1988100000,1988年度,13210,東京都 小金井市,1133,-
1988100000,1988年度,13211,東京都 小平市,2046,-
1988100000,1988年度,13212,東京都 日野市,2753,-
1988100000,1988年度,13213,東京都 東村山市,1716,-
1988100000,1988年度,13214,東京都 国分寺市,1148,-
1988100000,1988年度,13215,東京都 国立市,815,-
1988100000,1988年度,13218,東京都 福生市,1024,-
1988100000,1988年度,13219,東京都 狛江市,641,-
1988100000,1988年度,13220,東京都 東大和市,1354,-
1988100000,1988年度,13221,東京都 清瀬市,1017,-
1988100000,1988年度,13222,東京都 東久留米市,1289,-
1988100000,1988年度,13223,東京都 武蔵村山市,1537,-
1988100000,1988年度,13224,東京都 多摩市,2108,-
1988100000,1988年度,13225,東京都 稲城市,1792,-
1988100000,1988年度,13227,東京都 羽村市,991,-
1988100000,1988年度,13228,東京都 あきる野市,7334,-
1988100000,1988年度,13229,東京都 西東京市,1588,-
1988100000,1988年度,13303,東京都 瑞穂町,1683,-
1988100000,1988年度,13305,東京都 日の出町,2808,-
1988100000,1988年度,13307,東京都 檜原村,10542,-
1988100000,1988年度,13308,東京都 奥多摩町,22563,-
1988100000,1988年度,13361,東京都 大島町,9106,-
1988100000,1988年度,13362,東京都 利島村,412,-
1988100000,1988年度,13363,東京都 新島村,2777,-
1988100000,1988年度,13364,東京都 神津島村,1887,-
1988100000,1988年度,13381,東京都 三宅村,5550,-
1988100000,1988年度,13382,東京都 御蔵島村,2058,-
1988100000,1988年度,13401,東京都 八丈町,7262,-
1988100000,1988年度,13402,東京都 青ヶ島村,598,-
1988100000,1988年度,13421,東京都 小笠原村,10441,-
1988100000,1988年度,14100,神奈川県 横浜市,43448,4370
1988100000,1988年度,14101,神奈川県 横浜市 鶴見区,3275,-
1988100000,1988年度,14102,神奈川県 横浜市 神奈川区,2376,-
1988100000,1988年度,14103,神奈川県 横浜市 西区,638,-
1988100000,1988年度,14104,神奈川県 横浜市 中区,1951,-
1988100000,1988年度,14105,神奈川県 横浜市 南区,1263,-
1988100000,1988年度,14106,神奈川県 横浜市 保土ケ谷区,2191,-
1988100000,1988年度,14107,神奈川県 横浜市 磯子区,1924,-
1988100000,1988年度,14108,神奈川県 横浜市 金沢区,3084,-
1988100000,1988年度,14109,神奈川県 横浜市 港北区,4344,-
1988100000,1988年度,14110,神奈川県 横浜市 戸塚区,3577,-
1988100000,1988年度,14111,神奈川県 横浜市 港南区,1991,-
1988100000,1988年度,14112,神奈川県 横浜市 旭区,3288,-
1988100000,1988年度,14113,神奈川県 横浜市 緑区,7637,-
1988100000,1988年度,14114,神奈川県 横浜市 瀬谷区,1708,-
1988100000,1988年度,14115,神奈川県 横浜市 栄区,1846,-
1988100000,1988年度,14116,神奈川県 横浜市 泉区,2355,-
1988100000,1988年度,14117,神奈川県 横浜市 青葉区,***,***
1988100000,1988年度,14118,神奈川県 横浜市 都筑区,***,***
1988100000,1988年度,14130,神奈川県 川崎市,14160,885
1988100000,1988年度,14131,神奈川県 川崎市 川崎区,3809,-
1988100000,1988年度,14132,神奈川県 川崎市 幸区,1005,-
1988100000,1988年度,14133,神奈川県 川崎市 中原区,1471,-
1988100000,1988年度,14134,神奈川県 川崎市 高津区,1633,-
1988100000,1988年度,14135,神奈川県 川崎市 多摩区,2051,-
1988100000,1988年度,14136,神奈川県 川崎市 宮前区,1863,-
1988100000,1988年度,14137,神奈川県 川崎市 麻生区,2328,-
1988100000,1988年度,14150,神奈川県 相模原市,32883,2777
1988100000,1988年度,14151,神奈川県 相模原市 緑区,-,-
1988100000,1988年度,14152,神奈川県 相模原市 中央区,-,-
1988100000,1988年度,14153,神奈川県 相模原市 南区,-,-
1988100000,1988年度,14201,神奈川県 横須賀市,9973,611
1988100000,1988年度,14203,神奈川県 平塚市,6780,1890
1988100000,1988年度,14204,神奈川県 鎌倉市,3961,142
1988100000,1988年度,14205,神奈川県 藤沢市,6951,1240
1988100000,1988年度,14206,神奈川県 小田原市,11407,2530
1988100000,1988年度,14207,神奈川県 茅ヶ崎市,3571,583
1988100000,1988年度,14208,神奈川県 逗子市,1734,12
1988100000,1988年度,14210,神奈川県 三浦市,3210,1220
1988100000,1988年度,14211,神奈川県 秦野市,10362,1630
1988100000,1988年度,14212,神奈川県 厚木市,9383,1800
1988100000,1988年度,14213,神奈川県 大和市,2705,351
1988100000,1988年度,14214,神奈川県 伊勢原市,5552,1480
1988100000,1988年度,14215,神奈川県 海老名市,2590,748
1988100000,1988年度,14216,神奈川県 座間市,1758,330
1988100000,1988年度,14217,神奈川県 南足柄市,7693,872
1988100000,1988年度,14218,神奈川県 綾瀬市,2286,411
1988100000,1988年度,14301,神奈川県 葉山町,1704,60
