調査年 コード,調査年,地域 コード,地域,事業所数,事業所数（宿泊業、飲食サービス業）,農家数（販売農家）,標準財政規模,人口密度,65歳以上人口割合,第3次産業就業者比率
2001100000,2001年度,11219,埼玉県 上尾市,***,***,***,***,***,***,***
2001100000,2001年度,11221,埼玉県 草加市,***,***,***,***,***,***,***
2001100000,2001年度,11222,埼玉県 越谷市,***,***,***,***,***,***,***
2001100000,2001年度,11223,埼玉県 蕨市,***,***,***,***,***,***,***
2001100000,2001年度,11224,埼玉県 戸田市,***,***,***,***,***,***,***
2001100000,2001年度,11225,埼玉県 入間市,***,***,***,***,***,***,***
2001100000,2001年度,11227,埼玉県 朝霞市,***,***,***,***,***,***,***
2001100000,2001年度,11228,埼玉県 志木市,***,***,***,***,***,***,***
2001100000,2001年度,11229,埼玉県 和光市,***,***,***,***,***,***,***
2001100000,2001年度,11230,埼玉県 新座市,***,***,***,***,***,***,***
2001100000,2001年度,11231,埼玉県 桶川市,***,***,***,***,***,***,***
2001100000,2001年度,11232,埼玉県 久喜市,***,***,***,***,***,***,***
2001100000,2001年度,11233,埼玉県 北本市,***,***,***,***,***,***,***
2001100000,2001年度,11234,埼玉県 八潮市,***,***,***,***,***,***,***
2001100000,2001年度,11235,埼玉県 富士見市,***,***,***,***,***,***,***
2001100000,2001年度,11237,埼玉県 三郷市,***,***,***,***,***,***,***
2001100000,2001年度,11238,埼玉県 蓮田市,***,***,***,***,***,***,***
2001100000,2001年度,11239,埼玉県 坂戸市,***,***,***,***,***,***,***
2001100000,2001年度,11240,埼玉県 幸手市,***,***,***,***,***,***,***
2001100000,2001年度,11241,埼玉県 鶴ヶ島市,***,***,***,***,***,***,***
2001100000,2001年度,11242,埼玉県 日高市,***,***,***,***,***,***,***
2001100000,2001年度,11243,埼玉県 吉川市,***,***,***,***,***,***,***
2001100000,2001年度,11245,埼玉県 ふじみ野市,***,***,***,***,***,***,***
2001100000,2001年度,11246,埼玉県 白岡市,***,***,***,***,***,***,***
2001100000,2001年度,11301,埼玉県 伊奈町,***,***,***,***,***,***,***
2001100000,2001年度,11324,埼玉県 三芳町,***,***,***,***,***,***,***
2001100000,2001年度,11326,埼玉県 毛呂山町,***,***,***,***,***,***,***
2001100000,2001年度,11327,埼玉県 越生町,***,***,***,***,***,***,***
2001100000,2001年度,11341,埼玉県 滑川町,***,***,***,***,***,***,***
2001100000,2001年度,11342,埼玉県 嵐山町,***,***,***,***,***,***,***
2001100000,2001年度,11343,埼玉県 小川町,***,***,***,***,***,***,***
2001100000,2001年度,11346,埼玉県 川島町,***,***,***,***,***,***,***
2001100000,2001年度,11347,埼玉県 吉見町,***,***,***,***,***,***,***
2001100000,2001年度,11348,埼玉県 鳩山町,***,***,***,***,***,***,***
2001100000,2001年度,11349,埼玉県 ときがわ町,***,***,***,***,***,***,***
2001100000,2001年度,11361,埼玉県 横瀬町,***,***,***,***,***,***,***
2001100000,2001年度,11362,埼玉県 皆野町,***,***,***,***,***,***,***
2001100000,2001年度,11363,埼玉県 長瀞町,***,***,***,***,***,***,***
2001100000,2001年度,11365,埼玉県 小鹿野町,***,***,***,***,***,***,***
2001100000,2001年度,11369,埼玉県 東秩父村,***,***,***,***,***,***,***
2001100000,2001年度,11381,埼玉県 美里町,***,***,***,***,***,***,***
2001100000,2001年度,11383,埼玉県 神川町,***,***,***,***,***,***,***
2001100000,2001年度,11385,埼玉県 上里町,***,***,***,***,***,***,***
2001100000,2001年度,11408,埼玉県 寄居町,***,***,***,***,***,***,***
2001100000,2001年度,11442,埼玉県 宮代町,***,***,***,***,***,***,***
2001100000,2001年度,11464,埼玉県 杉戸町,***,***,***,***,***,***,***
2001100000,2001年度,11465,埼玉県 松伏町,***,***,***,***,***,***,***
2001100000,2001年度,12100,千葉県 千葉市,***,***,***,***,***,***,***
2001100000,2001年度,12101,千葉県 千葉市 中央区,***,***,***,***,***,***,***
2001100000,2001年度,12102,千葉県 千葉市 花見川区,***,***,***,***,***,***,***
2001100000,2001年度,12103,千葉県 千葉市 稲毛区,***,***,***,***,***,***,***
2001100000,2001年度,12104,千葉県 千葉市 若葉区,***,***,***,***,***,***,***
2001100000,2001年度,12105,千葉県 千葉市 緑区,***,***,***,***,***,***,***
2001100000,2001年度,12106,千葉県 千葉市 美浜区,***,***,***,***,***,***,***
2001100000,2001年度,12202,千葉県 銚子市,***,***,***,***,***,***,***
2001100000,2001年度,12203,千葉県 市川市,***,***,***,***,***,***,***
2001100000,2001年度,12204,千葉県 船橋市,***,***,***,***,***,***,***
2001100000,2001年度,12205,千葉県 館山市,***,***,***,***,***,***,***
2001100000,2001年度,12206,千葉県 木更津市,***,***,***,***,***,***,***
2001100000,2001年度,12207,千葉県 松戸市,***,***,***,***,***,***,***
2001100000,2001年度,12208,千葉県 野田市,***,***,***,***,***,***,***
2001100000,2001年度,12210,千葉県 茂原市,***,***,***,***,***,***,***
2001100000,2001年度,12211,千葉県 成田市,***,***,***,***,***,***,***
2001100000,2001年度,12212,千葉県 佐倉市,***,***,***,***,***,***,***
2001100000,2001年度,12213,千葉県 東金市,***,***,***,***,***,***,***
2001100000,2001年度,12215,千葉県 旭市,***,***,***,***,***,***,***
2001100000,2001年度,12216,千葉県 習志野市,***,***,***,***,***,***,***
2001100000,2001年度,12217,千葉県 柏市,***,***,***,***,***,***,***
2001100000,2001年度,12218,千葉県 勝浦市,***,***,***,***,***,***,***
2001100000,2001年度,12219,千葉県 市原市,***,***,***,***,***,***,***
2001100000,2001年度,12220,千葉県 流山市,***,***,***,***,***,***,***
2001100000,2001年度,12221,千葉県 八千代市,***,***,***,***,***,***,***
2001100000,2001年度,12222,千葉県 我孫子市,***,***,***,***,***,***,***
2001100000,2001年度,12223,千葉県 鴨川市,***,***,***,***,***,***,***
2001100000,2001年度,12224,千葉県 鎌ケ谷市,***,***,***,***,***,***,***
2001100000,2001年度,12225,千葉県 君津市,***,***,***,***,***,***,***
2001100000,2001年度,12226,千葉県 富津市,***,***,***,***,***,***,***
2001100000,2001年度,12227,千葉県 浦安市,***,***,***,***,***,***,***
2001100000,2001年度,12228,千葉県 四街道市,***,***,***,***,***,***,***
2001100000,2001年度,12229,千葉県 袖ケ浦市,***,***,***,***,***,***,***
2001100000,2001年度,12230,千葉県 八街市,***,***,***,***,***,***,***
2001100000,2001年度,12231,千葉県 印西市,***,***,***,***,***,***,***
2001100000,2001年度,12232,千葉県 白井市,***,***,***,***,***,***,***
2001100000,2001年度,12233,千葉県 富里市,***,***,***,***,***,***,***
2001100000,2001年度,12234,千葉県 南房総市,***,***,***,***,***,***,***
2001100000,2001年度,12235,千葉県 匝瑳市,***,***,***,***,***,***,***
2001100000,2001年度,12236,千葉県 香取市,***,***,***,***,***,***,***
2001100000,2001年度,12237,千葉県 山武市,***,***,***,***,***,***,***
2001100000,2001年度,12238,千葉県 いすみ市,***,***,***,***,***,***,***
2001100000,2001年度,12239,千葉県 大網白里市,***,***,***,***,***,***,***
2001100000,2001年度,12322,千葉県 酒々井町,***,***,***,***,***,***,***
2001100000,2001年度,12329,千葉県 栄町,***,***,***,***,***,***,***
2001100000,2001年度,12342,千葉県 神崎町,***,***,***,***,***,***,***
2001100000,2001年度,12347,千葉県 多古町,***,***,***,***,***,***,***
2001100000,2001年度,12349,千葉県 東庄町,***,***,***,***,***,***,***
2001100000,2001年度,12403,千葉県 九十九里町,***,***,***,***,***,***,***
2001100000,2001年度,12409,千葉県 芝山町,***,***,***,***,***,***,***
2001100000,2001年度,12410,千葉県 横芝光町,***,***,***,***,***,***,***
2001100000,2001年度,12421,千葉県 一宮町,***,***,***,***,***,***,***
2001100000,2001年度,12422,千葉県 睦沢町,***,***,***,***,***,***,***
2001100000,2001年度,12423,千葉県 長生村,***,***,***,***,***,***,***
2001100000,2001年度,12424,千葉県 白子町,***,***,***,***,***,***,***
2001100000,2001年度,12426,千葉県 長柄町,***,***,***,***,***,***,***
2001100000,2001年度,12427,千葉県 長南町,***,***,***,***,***,***,***
2001100000,2001年度,12441,千葉県 大多喜町,***,***,***,***,***,***,***
2001100000,2001年度,12443,千葉県 御宿町,***,***,***,***,***,***,***
2001100000,2001年度,12463,千葉県 鋸南町,***,***,***,***,***,***,***
2001100000,2001年度,13101,東京都 千代田区,***,***,***,***,***,***,***
2001100000,2001年度,13102,東京都 中央区,***,***,***,***,***,***,***
2001100000,2001年度,13103,東京都 港区,***,***,***,***,***,***,***
2001100000,2001年度,13104,東京都 新宿区,***,***,***,***,***,***,***
2001100000,2001年度,13105,東京都 文京区,***,***,***,***,***,***,***
2001100000,2001年度,13106,東京都 台東区,***,***,***,***,***,***,***
2001100000,2001年度,13107,東京都 墨田区,***,***,***,***,***,***,***
2001100000,2001年度,13108,東京都 江東区,***,***,***,***,***,***,***
2001100000,2001年度,13109,東京都 品川区,***,***,***,***,***,***,***
2001100000,2001年度,13110,東京都 目黒区,***,***,***,***,***,***,***
2001100000,2001年度,13111,東京都 大田区,***,***,***,***,***,***,***
2001100000,2001年度,13112,東京都 世田谷区,***,***,***,***,***,***,***
2001100000,2001年度,13113,東京都 渋谷区,***,***,***,***,***,***,***
2001100000,2001年度,13114,東京都 中野区,***,***,***,***,***,***,***
2001100000,2001年度,13115,東京都 杉並区,***,***,***,***,***,***,***
2001100000,2001年度,13116,東京都 豊島区,***,***,***,***,***,***,***
2001100000,2001年度,13117,東京都 北区,***,***,***,***,***,***,***
2001100000,2001年度,13118,東京都 荒川区,***,***,***,***,***,***,***
2001100000,2001年度,13119,東京都 板橋区,***,***,***,***,***,***,***
2001100000,2001年度,13120,東京都 練馬区,***,***,***,***,***,***,***
2001100000,2001年度,13121,東京都 足立区,***,***,***,***,***,***,***
2001100000,2001年度,13122,東京都 葛飾区,***,***,***,***,***,***,***
2001100000,2001年度,13123,東京都 江戸川区,***,***,***,***,***,***,***
2001100000,2001年度,13201,東京都 八王子市,***,***,***,***,***,***,***
2001100000,2001年度,13202,東京都 立川市,***,***,***,***,***,***,***
2001100000,2001年度,13203,東京都 武蔵野市,***,***,***,***,***,***,***
2001100000,2001年度,13204,東京都 三鷹市,***,***,***,***,***,***,***
2001100000,2001年度,13205,東京都 青梅市,***,***,***,***,***,***,***
2001100000,2001年度,13206,東京都 府中市,***,***,***,***,***,***,***
2001100000,2001年度,13207,東京都 昭島市,***,***,***,***,***,***,***
2001100000,2001年度,13208,東京都 調布市,***,***,***,***,***,***,***
2001100000,2001年度,13209,東京都 町田市,***,***,***,***,***,***,***
2001100000,2001年度,13210,東京都 小金井市,***,***,***,***,***,***,***
2001100000,2001年度,13211,東京都 小平市,***,***,***,***,***,***,***
2001100000,2001年度,13212,東京都 日野市,***,***,***,***,***,***,***
2001100000,2001年度,13213,東京都 東村山市,***,***,***,***,***,***,***
2001100000,2001年度,13214,東京都 国分寺市,***,***,***,***,***,***,***
2001100000,2001年度,13215,東京都 国立市,***,***,***,***,***,***,***
2001100000,2001年度,13218,東京都 福生市,***,***,***,***,***,***,***
2001100000,2001年度,13219,東京都 狛江市,***,***,***,***,***,***,***
2001100000,2001年度,13220,東京都 東大和市,***,***,***,***,***,***,***
2001100000,2001年度,13221,東京都 清瀬市,***,***,***,***,***,***,***
2001100000,2001年度,13222,東京都 東久留米市,***,***,***,***,***,***,***
2001100000,2001年度,13223,東京都 武蔵村山市,***,***,***,***,***,***,***
2001100000,2001年度,13224,東京都 多摩市,***,***,***,***,***,***,***
2001100000,2001年度,13225,東京都 稲城市,***,***,***,***,***,***,***
2001100000,2001年度,13227,東京都 羽村市,***,***,***,***,***,***,***
2001100000,2001年度,13228,東京都 あきる野市,***,***,***,***,***,***,***
2001100000,2001年度,13229,東京都 西東京市,***,***,***,***,***,***,***
2001100000,2001年度,13303,東京都 瑞穂町,***,***,***,***,***,***,***
2001100000,2001年度,13305,東京都 日の出町,***,***,***,***,***,***,***
2001100000,2001年度,13307,東京都 檜原村,***,***,***,***,***,***,***
2001100000,2001年度,13308,東京都 奥多摩町,***,***,***,***,***,***,***
2001100000,2001年度,13361,東京都 大島町,***,***,***,***,***,***,***
2001100000,2001年度,13362,東京都 利島村,***,***,***,***,***,***,***
2001100000,2001年度,13363,東京都 新島村,***,***,***,***,***,***,***
2001100000,2001年度,13364,東京都 神津島村,***,***,***,***,***,***,***
2001100000,2001年度,13381,東京都 三宅村,***,***,***,***,***,***,***
2001100000,2001年度,13382,東京都 御蔵島村,***,***,***,***,***,***,***
2001100000,2001年度,13401,東京都 八丈町,***,***,***,***,***,***,***
2001100000,2001年度,13402,東京都 青ヶ島村,***,***,***,***,***,***,***
2001100000,2001年度,13421,東京都 小笠原村,***,***,***,***,***,***,***
2001100000,2001年度,14100,神奈川県 横浜市,***,***,***,***,***,***,***
2001100000,2001年度,14101,神奈川県 横浜市 鶴見区,***,***,***,***,***,***,***
2001100000,2001年度,14102,神奈川県 横浜市 神奈川区,***,***,***,***,***,***,***
2001100000,2001年度,14103,神奈川県 横浜市 西区,***,***,***,***,***,***,***
2001100000,2001年度,14104,神奈川県 横浜市 中区,***,***,***,***,***,***,***
2001100000,2001年度,14105,神奈川県 横浜市 南区,***,***,***,***,***,***,***
2001100000,2001年度,14106,神奈川県 横浜市 保土ケ谷区,***,***,***,***,***,***,***
2001100000,2001年度,14107,神奈川県 横浜市 磯子区,***,***,***,***,***,***,***
2001100000,2001年度,14108,神奈川県 横浜市 金沢区,***,***,***,***,***,***,***
2001100000,2001年度,14109,神奈川県 横浜市 港北区,***,***,***,***,***,***,***
2001100000,2001年度,14110,神奈川県 横浜市 戸塚区,***,***,***,***,***,***,***
2001100000,2001年度,14111,神奈川県 横浜市 港南区,***,***,***,***,***,***,***
2001100000,2001年度,14112,神奈川県 横浜市 旭区,***,***,***,***,***,***,***
2001100000,2001年度,14113,神奈川県 横浜市 緑区,***,***,***,***,***,***,***
2001100000,2001年度,14114,神奈川県 横浜市 瀬谷区,***,***,***,***,***,***,***
2001100000,2001年度,14115,神奈川県 横浜市 栄区,***,***,***,***,***,***,***
2001100000,2001年度,14116,神奈川県 横浜市 泉区,***,***,***,***,***,***,***
2001100000,2001年度,14117,神奈川県 横浜市 青葉区,***,***,***,***,***,***,***
2001100000,2001年度,14118,神奈川県 横浜市 都筑区,***,***,***,***,***,***,***
2001100000,2001年度,14130,神奈川県 川崎市,***,***,***,***,***,***,***
2001100000,2001年度,14131,神奈川県 川崎市 川崎区,***,***,***,***,***,***,***
2001100000,2001年度,14132,神奈川県 川崎市 幸区,***,***,***,***,***,***,***
2001100000,2001年度,14133,神奈川県 川崎市 中原区,***,***,***,***,***,***,***
2001100000,2001年度,14134,神奈川県 川崎市 高津区,***,***,***,***,***,***,***
2001100000,2001年度,14135,神奈川県 川崎市 多摩区,***,***,***,***,***,***,***
2001100000,2001年度,14136,神奈川県 川崎市 宮前区,***,***,***,***,***,***,***
2001100000,2001年度,14137,神奈川県 川崎市 麻生区,***,***,***,***,***,***,***
2001100000,2001年度,14150,神奈川県 相模原市,***,***,***,***,***,***,***
2001100000,2001年度,14151,神奈川県 相模原市 緑区,***,***,***,***,***,***,***
2001100000,2001年度,14152,神奈川県 相模原市 中央区,***,***,***,***,***,***,***
2001100000,2001年度,14153,神奈川県 相模原市 南区,***,***,***,***,***,***,***
