調査年 コード,調査年,地域 コード,地域,人口密度,65歳以上人口割合,標準財政規模,第1次産業就業者比率
2020100000,2020年度,40382,福岡県 水巻町,2825.5,33.097,5953254,1
2020100000,2020年度,40383,福岡県 岡垣町,1388,33.247,6463782,3.01
2020100000,2020年度,40384,福岡県 遠賀町,1019.8,34.701,4393366,2.84
2020100000,2020年度,40401,福岡県 小竹町,651.9,42.246,2794186,1.57
2020100000,2020年度,40402,福岡県 鞍手町,663.7,39.224,4761442,4.04
2020100000,2020年度,40421,福岡県 桂川町,921.2,35.122,3428489,3.17
2020100000,2020年度,40447,福岡県 筑前町,659.5,31.219,7740316,7.18
2020100000,2020年度,40448,福岡県 東峰村,242.2,45.761,1488745,14.92
2020100000,2020年度,40503,福岡県 大刀洗町,682.2,28.033,3950514,11.21
2020100000,2020年度,40522,福岡県 大木町,749.5,29.204,3424425,11.71
2020100000,2020年度,40544,福岡県 広川町,816.4,30.057,4680561,9.8
2020100000,2020年度,40601,福岡県 香春町,640.5,41.586,3244875,2.67
2020100000,2020年度,40602,福岡県 添田町,404.8,44.609,3641454,7.34
2020100000,2020年度,40604,福岡県 糸田町,1422.5,38.242,2821961,2.37
2020100000,2020年度,40605,福岡県 川崎町,819,39.088,5021476,2.05
2020100000,2020年度,40608,福岡県 大任町,508.4,38.898,2507455,2.77
2020100000,2020年度,40609,福岡県 赤村,293.9,40.339,1507665,10.49
2020100000,2020年度,40610,福岡県 福智町,841.8,37.695,7135857,2.73
2020100000,2020年度,40621,福岡県 苅田町,1166,23.562,9794260,1.14
2020100000,2020年度,40625,福岡県 みやこ町,349.8,42.045,6730728,8.37
2020100000,2020年度,40642,福岡県 吉富町,1142.7,32.359,2200233,2.42
2020100000,2020年度,40646,福岡県 上毛町,310.7,36.064,3113475,9
2020100000,2020年度,40647,福岡県 築上町,369.2,38.199,5799451,7.52
2020100000,2020年度,41201,佐賀県 佐賀市,919.7,27.776,54041763,5.2
2020100000,2020年度,41202,佐賀県 唐津市,502.9,32.685,34350549,10.5
2020100000,2020年度,41203,佐賀県 鳥栖市,1534.6,24.177,15640917,1.58
2020100000,2020年度,41204,佐賀県 多久市,380,36.912,5985934,7.81
2020100000,2020年度,41205,佐賀県 伊万里市,458,32.148,14777086,7.91
2020100000,2020年度,41206,佐賀県 武雄市,528.1,31.44,13423854,5.37
2020100000,2020年度,41207,佐賀県 鹿島市,475.1,32.773,7258187,12.74
2020100000,2020年度,41208,佐賀県 小城市,610.7,28.665,12083791,6.59
2020100000,2020年度,41209,佐賀県 嬉野市,486.1,35.666,7957985,7.7
2020100000,2020年度,41210,佐賀県 神埼市,465.1,31.468,9172962,7.86
2020100000,2020年度,41327,佐賀県 吉野ヶ里町,685,24.322,4867318,4.71
2020100000,2020年度,41341,佐賀県 基山町,1363.6,30.98,4157883,2.8
2020100000,2020年度,41345,佐賀県 上峰町,827.6,26.082,2675750,3.81
2020100000,2020年度,41346,佐賀県 みやき町,596.3,34.66,7505394,6.18
2020100000,2020年度,41387,佐賀県 玄海町,216.7,31.628,3552772,21.06
2020100000,2020年度,41401,佐賀県 有田町,653.5,35.334,5846855,3.85
2020100000,2020年度,41423,佐賀県 大町町,773.1,40.775,2587080,5.96
2020100000,2020年度,41424,佐賀県 江北町,461.9,28.465,3038718,10.07
2020100000,2020年度,41425,佐賀県 白石町,248.1,36.207,7477794,24.06
2020100000,2020年度,41441,佐賀県 太良町,248,38.899,3388693,29.37
2020100000,2020年度,42201,長崎県 長崎市,2181.7,32.412,100200608,1.63
2020100000,2020年度,42202,長崎県 佐世保市,1182,31.729,60375435,3.73
2020100000,2020年度,42203,長崎県 島原市,912.2,35.818,11335554,14.21
2020100000,2020年度,42204,長崎県 諫早市,672.7,30.556,34486648,5.48
2020100000,2020年度,42205,長崎県 大村市,1417.5,25.194,20554238,3.75
2020100000,2020年度,42207,長崎県 平戸市,285.9,41.379,13102154,17.55
2020100000,2020年度,42208,長崎県 松浦市,307.1,36.872,9421672,12.53
2020100000,2020年度,42209,長崎県 対馬市,382.1,38.555,17231282,18.41
2020100000,2020年度,42210,長崎県 壱岐市,298.4,38.64,12498667,16.8
2020100000,2020年度,42211,長崎県 五島市,234.8,40.714,16184892,14.42
2020100000,2020年度,42212,長崎県 西海市,247.5,38.752,12424616,14.94
2020100000,2020年度,42213,長崎県 雲仙市,372.7,35.714,16246517,22.15
2020100000,2020年度,42214,長崎県 南島原市,385.9,40.418,17194805,22.38
2020100000,2020年度,42307,長崎県 長与町,2180.7,27.231,8008500,2.71
2020100000,2020年度,42308,長崎県 時津町,2249.9,26.787,6155926,1.87
2020100000,2020年度,42321,長崎県 東彼杵町,262.4,38.739,3071414,14.38
2020100000,2020年度,42322,長崎県 川棚町,835.5,32.975,3813177,4.26
2020100000,2020年度,42323,長崎県 波佐見町,676.3,32.174,3776658,3.98
2020100000,2020年度,42383,長崎県 小値賀町,207.1,50.787,2011116,28.75
2020100000,2020年度,42391,長崎県 佐々町,960.8,28.191,3761459,4.64
2020100000,2020年度,42411,長崎県 新上五島町,422.7,42.724,9946626,10.01
2020100000,2020年度,43100,熊本県 熊本市,2249.6,25.859,195249864,3.21
2020100000,2020年度,43101,熊本県 熊本市 中央区,7491.1,22.833,-,0.51
2020100000,2020年度,43102,熊本県 熊本市 東区,3946,24.149,-,1.34
2020100000,2020年度,43103,熊本県 熊本市 西区,1396.5,30.187,-,6.8
2020100000,2020年度,43104,熊本県 熊本市 南区,1317.2,26.447,-,5.2
2020100000,2020年度,43105,熊本県 熊本市 北区,1540.5,28.864,-,5.06
2020100000,2020年度,43202,熊本県 八代市,675.2,34.234,33259595,13.63
2020100000,2020年度,43203,熊本県 人吉市,593.6,37.447,9063570,7.26
2020100000,2020年度,43204,熊本県 荒尾市,1054.6,35.899,12042096,3.89
2020100000,2020年度,43205,熊本県 水俣市,558.1,40.854,8326585,5.84
2020100000,2020年度,43206,熊本県 玉名市,510.5,34.192,18096356,16.8
2020100000,2020年度,43208,熊本県 山鹿市,337.2,37.942,17024464,15.43
2020100000,2020年度,43210,熊本県 菊池市,368.1,34.055,15182466,16.07
2020100000,2020年度,43211,熊本県 宇土市,787.8,30.134,8762922,7.87
2020100000,2020年度,43212,熊本県 上天草市,480.8,42.018,10326366,11.92
2020100000,2020年度,43213,熊本県 宇城市,441.9,34.926,17659438,15.13
2020100000,2020年度,43214,熊本県 阿蘇市,150.9,40.317,9725609,18.62
2020100000,2020年度,43215,熊本県 天草市,344.3,40.921,31222012,12.24
2020100000,2020年度,43216,熊本県 合志市,1335.3,24.218,13541824,4.31
2020100000,2020年度,43348,熊本県 美里町,234.7,47.019,4356577,13.54
2020100000,2020年度,43364,熊本県 玉東町,300.5,36.333,1972933,21.48
2020100000,2020年度,43367,熊本県 南関町,255.8,39.303,3558702,14.31
2020100000,2020年度,43368,熊本県 長洲町,804.8,35.727,4241484,5.32
2020100000,2020年度,43369,熊本県 和水町,198,42.4,4345577,19.01
2020100000,2020年度,43403,熊本県 大津町,666.2,21.69,8535981,6.98
2020100000,2020年度,43404,熊本県 菊陽町,1281.8,20.867,9103347,4.18
2020100000,2020年度,43423,熊本県 南小国町,167.5,40.293,2370507,18.93
2020100000,2020年度,43424,熊本県 小国町,215.3,42.109,3406256,15.99
2020100000,2020年度,43425,熊本県 産山村,74.2,42.836,1172770,41.53
2020100000,2020年度,43428,熊本県 高森町,128.1,43.237,2944379,21.43
2020100000,2020年度,43432,熊本県 西原村,204.6,31.528,3091105,16
2020100000,2020年度,43433,熊本県 南阿蘇村,155.6,42.71,5478620,21.04
2020100000,2020年度,43441,熊本県 御船町,374.8,34.736,5196762,8.87
2020100000,2020年度,43442,熊本県 嘉島町,573.4,26.511,2983792,7.3
2020100000,2020年度,43443,熊本県 益城町,708,29.966,8266083,7.17
2020100000,2020年度,43444,熊本県 甲佐町,312.4,39.351,3821263,14.41
2020100000,2020年度,43447,熊本県 山都町,96.6,50.144,7366767,37.47
2020100000,2020年度,43468,熊本県 氷川町,370.3,38.742,4179894,27.8
2020100000,2020年度,43482,熊本県 芦北町,304,44.799,6257445,15.31
2020100000,2020年度,43484,熊本県 津奈木町,344.7,42.078,2030898,16.42
2020100000,2020年度,43501,熊本県 錦町,283.6,33.243,3383240,18.82
2020100000,2020年度,43505,熊本県 多良木町,274,42.739,4001737,21.05
2020100000,2020年度,43506,熊本県 湯前町,274.6,44.141,1949685,23.29
2020100000,2020年度,43507,熊本県 水上村,121.7,44.368,1853979,28.32
2020100000,2020年度,43510,熊本県 相良村,162.7,43.096,2192550,20.5
2020100000,2020年度,43511,熊本県 五木村,79.6,47.905,1325857,18.26
2020100000,2020年度,43512,熊本県 山江村,198.4,36.072,1949086,17.65
2020100000,2020年度,43513,熊本県 球磨村,92.2,44.677,2305439,19.12
2020100000,2020年度,43514,熊本県 あさぎり町,269.1,38.382,6427828,22.26
2020100000,2020年度,43531,熊本県 苓北町,272.7,43.168,3470980,15
2020100000,2020年度,44201,大分県 大分市,1913.6,27.184,100876385,1.72
2020100000,2020年度,44202,大分県 別府市,2623.9,33.834,26018368,1.22
2020100000,2020年度,44203,大分県 中津市,738.9,29.963,23746236,4.32
2020100000,2020年度,44204,大分県 日田市,543.4,35.717,20985753,9.95
2020100000,2020年度,44205,大分県 佐伯市,558.2,40.909,24942745,8
2020100000,2020年度,44206,大分県 臼杵市,420.4,41.009,11789534,9.16
2020100000,2020年度,44207,大分県 津久見市,536.8,44.957,5755498,7.49
2020100000,2020年度,44208,大分県 竹田市,141.3,48.239,9625571,31.06
2020100000,2020年度,44209,大分県 豊後高田市,250.8,38.671,8479791,13.87
2020100000,2020年度,44210,大分県 杵築市,238.8,37.066,10551210,13.63
2020100000,2020年度,44211,大分県 宇佐市,300.9,36.558,16440420,9.49
2020100000,2020年度,44212,大分県 豊後大野市,212.8,44.205,14600615,18.37
2020100000,2020年度,44213,大分県 由布市,364.5,34.16,10888270,8.94
2020100000,2020年度,44214,大分県 国東市,215.7,43.111,11988859,16.65
2020100000,2020年度,44322,大分県 姫島村,387.6,54.609,1360216,21.78
2020100000,2020年度,44341,大分県 日出町,659.9,30.697,6413519,5.85
2020100000,2020年度,44461,大分県 九重町,149.2,45.159,4179004,26.87
2020100000,2020年度,44462,大分県 玖珠町,320,38.419,5100797,15.95
2020100000,2020年度,45201,宮崎県 宮崎市,1382.1,27.562,89059220,4.7
2020100000,2020年度,45202,宮崎県 都城市,540.8,31.539,41380362,8.42
2020100000,2020年度,45203,宮崎県 延岡市,865.2,34.387,32195730,5.01
2020100000,2020年度,45204,宮崎県 日南市,450.8,38.546,15356190,11.64
2020100000,2020年度,45205,宮崎県 小林市,289.4,37.161,14656602,18.9
2020100000,2020年度,45206,宮崎県 日向市,790.1,32.308,16133722,6.57
2020100000,2020年度,45207,宮崎県 串間市,247.3,42.759,6684933,25.49
2020100000,2020年度,45208,宮崎県 西都市,281.2,37.84,8967013,22.33
2020100000,2020年度,45209,宮崎県 えびの市,227.7,42.357,6547938,21.87
2020100000,2020年度,45341,宮崎県 三股町,817.3,28.322,6013822,6.89
2020100000,2020年度,45361,宮崎県 高原町,195.6,41.776,3478603,20.8
2020100000,2020年度,45382,宮崎県 国富町,345.4,37.254,5247797,18.78
2020100000,2020年度,45383,宮崎県 綾町,347.4,36.833,2613914,21.61
2020100000,2020年度,45401,宮崎県 高鍋町,562.5,32.627,4928369,11.59
2020100000,2020年度,45402,宮崎県 新富町,336.6,31.725,4090369,18.22
2020100000,2020年度,45403,宮崎県 西米良村,85.6,43.7,1295345,23.73
2020100000,2020年度,45404,宮崎県 木城町,182.3,37.222,2683804,21.11
2020100000,2020年度,45405,宮崎県 川南町,266.7,35.725,4625277,29.36
2020100000,2020年度,45406,宮崎県 都農町,257.2,38.744,3646618,26.33
2020100000,2020年度,45421,宮崎県 門川町,886.7,34.214,4414778,7.09
2020100000,2020年度,45429,宮崎県 諸塚村,153.4,45.626,1910277,40.95
2020100000,2020年度,45430,宮崎県 椎葉村,111.5,45.625,2995815,32.98
2020100000,2020年度,45431,宮崎県 美郷町,137.5,51.575,4799584,38.12
2020100000,2020年度,45441,宮崎県 高千穂町,308.4,43.094,4906279,24.04
2020100000,2020年度,45442,宮崎県 日之影町,135.8,45.585,2944312,30.97
2020100000,2020年度,45443,宮崎県 五ヶ瀬町,169.5,42.944,2492341,35.53
2020100000,2020年度,46201,鹿児島県 鹿児島市,2350,26.774,133901840,1.22
2020100000,2020年度,46203,鹿児島県 鹿屋市,467.7,29.604,26178183,10.4
2020100000,2020年度,46204,鹿児島県 枕崎市,491.5,40.893,6197728,11.9
2020100000,2020年度,46206,鹿児島県 阿久根市,367.6,41.775,6459455,12.99
2020100000,2020年度,46208,鹿児島県 出水市,437.5,33.412,16011342,11.67
2020100000,2020年度,46210,鹿児島県 指宿市,496.3,39.504,12951797,21.11
2020100000,2020年度,46213,鹿児島県 西之表市,173.1,38.061,5916924,22.81
2020100000,2020年度,46214,鹿児島県 垂水市,368.9,42.68,5353580,17.34
2020100000,2020年度,46215,鹿児島県 薩摩川内市,395.5,32.139,28370968,5.53
2020100000,2020年度,46216,鹿児島県 日置市,445,35.26,14416265,6.03
2020100000,2020年度,46217,鹿児島県 曽於市,208.2,41.42,12998658,20.4
2020100000,2020年度,46218,鹿児島県 霧島市,618.7,27.535,34200306,4.86
2020100000,2020年度,46219,鹿児島県 いちき串木野市,632.8,37.003,8861264,5.77
2020100000,2020年度,46220,鹿児島県 南さつま市,282,39.578,12960407,10.47
2020100000,2020年度,46221,鹿児島県 志布志市,220.2,35.845,11211305,22.01
2020100000,2020年度,46222,鹿児島県 奄美市,660.8,32.474,17175139,3.72
2020100000,2020年度,46223,鹿児島県 南九州市,196.3,40.045,12728369,22.18
2020100000,2020年度,46224,鹿児島県 伊佐市,207.7,41.574,9393819,16.99
2020100000,2020年度,46225,鹿児島県 姶良市,945.4,31.364,17429116,2.45
2020100000,2020年度,46303,鹿児島県 三島村,126.6,26.42,763255,17.92
2020100000,2020年度,46304,鹿児島県 十島村,26.9,27.568,1437275,17.77
2020100000,2020年度,46392,鹿児島県 さつま町,189.6,41.728,8065982,16.25
2020100000,2020年度,46404,鹿児島県 長島町,202.4,36.528,5650571,38.62
2020100000,2020年度,46452,鹿児島県 湧水町,207.6,44.15,4153086,14.62
2020100000,2020年度,46468,鹿児島県 大崎町,191.1,39.314,4566007,24.77
2020100000,2020年度,46482,鹿児島県 東串良町,255.7,36.668,2863443,30.66
2020100000,2020年度,46490,鹿児島県 錦江町,172.6,46.558,4024008,31.3
2020100000,2020年度,46491,鹿児島県 南大隅町,140,49.329,4251163,33.94
2020100000,2020年度,46492,鹿児島県 肝付町,232.8,41.372,5990122,16.82
2020100000,2020年度,46501,鹿児島県 中種子町,97.6,39.355,4106649,31.51
2020100000,2020年度,46502,鹿児島県 南種子町,111.1,36.051,3541620,27.55
2020100000,2020年度,46505,鹿児島県 屋久島町,189.4,36.389,6072295,11.67
2020100000,2020年度,46523,鹿児島県 大和村,148.1,42.962,1626467,12.32
2020100000,2020年度,46524,鹿児島県 宇検村,174.9,43.183,1848064,19.86
2020100000,2020年度,46525,鹿児島県 瀬戸内町,251.3,38.041,5348081,8.75
2020100000,2020年度,46527,鹿児島県 龍郷町,389.1,32.766,3522086,4.2
2020100000,2020年度,46529,鹿児島県 喜界町,143.9,40.172,3899632,20.95
2020100000,2020年度,46530,鹿児島県 徳之島町,205.7,33.192,4876000,14.2
2020100000,2020年度,46531,鹿児島県 天城町,134.6,37.103,3779278,27.26
2020100000,2020年度,46532,鹿児島県 伊仙町,132.7,37.84,3751484,30.34
2020100000,2020年度,46533,鹿児島県 和泊町,164.6,36.295,3986332,31.45
2020100000,2020年度,46534,鹿児島県 知名町,122.2,37.617,3779215,27.33
2020100000,2020年度,46535,鹿児島県 与論町,259.6,35.034,2798568,28.49
2020100000,2020年度,47201,沖縄県 那覇市,7728.1,22.759,71550572,0.65
2020100000,2020年度,47205,沖縄県 宜野湾市,5365.8,18.901,20271815,0.73
2020100000,2020年度,47207,沖縄県 石垣市,411.9,22.004,14522078,7.77
2020100000,2020年度,47208,沖縄県 浦添市,6157,20.036,24262927,0.38
2020100000,2020年度,47209,沖縄県 名護市,868.2,21.873,17246200,5.74
2020100000,2020年度,47210,沖縄県 糸満市,1494.5,22.165,12813115,6.26
2020100000,2020年度,47211,沖縄県 沖縄市,3462.3,20.213,30401139,1.11
2020100000,2020年度,47212,沖縄県 豊見城市,3565.8,19.701,12244653,2.9
2020100000,2020年度,47213,沖縄県 うるま市,1710.6,22.386,28683645,3.08
2020100000,2020年度,47214,沖縄県 宮古島市,307.9,26.599,18903790,15.34
2020100000,2020年度,47215,沖縄県 南城市,1076.6,25.904,11627158,7.85
2020100000,2020年度,47301,沖縄県 国頭村,151.9,34.315,3115531,19.75
2020100000,2020年度,47302,沖縄県 大宜味村,210.6,37.063,2041235,23.07
2020100000,2020年度,47303,沖縄県 東村,70.9,36.733,1565901,35.65
2020100000,2020年度,47306,沖縄県 今帰仁村,341.8,33.944,3118070,21.76
2020100000,2020年度,47308,沖縄県 本部町,374.7,32.777,4133386,8.64
2020100000,2020年度,47311,沖縄県 恩納村,511.5,24.114,3588928,11.28
2020100000,2020年度,47313,沖縄県 宜野座村,370.6,25.561,2339177,13.89
2020100000,2020年度,47314,沖縄県 金武町,613.6,27.818,3787544,9.05
2020100000,2020年度,47315,沖縄県 伊江村,195.1,34.58,2709918,34.99
2020100000,2020年度,47324,沖縄県 読谷村,1550.8,21.963,8041214,2.74
2020100000,2020年度,47325,沖縄県 嘉手納町,1081.7,24.207,4400820,0.96
2020100000,2020年度,47326,沖縄県 北谷町,2172.7,20.443,7520923,0.62
2020100000,2020年度,47327,沖縄県 北中城村,1877.6,23.897,4259356,1.08
2020100000,2020年度,47328,沖縄県 中城村,1711,18.563,4739109,2.25
2020100000,2020年度,47329,沖縄県 西原町,2574.2,21.478,6984429,1.57
2020100000,2020年度,47348,沖縄県 与那原町,4376.7,19.812,4283811,1.6
2020100000,2020年度,47350,沖縄県 南風原町,3984.2,19.441,7783825,2.97
2020100000,2020年度,47353,沖縄県 渡嘉敷村,377.9,20.334,765399,3.72
2020100000,2020年度,47354,沖縄県 座間味村,277,20.964,867385,1.56
2020100000,2020年度,47355,沖縄県 粟国村,152.5,36.31,675445,7.88
2020100000,2020年度,47356,沖縄県 渡名喜村,238.6,41.329,409858,11.98
2020100000,2020年度,47357,沖縄県 南大東村,58.5,24.591,1298122,30.48
2020100000,2020年度,47358,沖縄県 北大東村,64.8,21.525,829366,17.31
2020100000,2020年度,47359,沖縄県 伊平屋村,122.7,29.574,1162791,20.28
2020100000,2020年度,47360,沖縄県 伊是名村,113.9,30.862,1324539,24.67
2020100000,2020年度,47361,沖縄県 久米島町,180.2,29.825,3942022,24.21
2020100000,2020年度,47362,沖縄県 八重瀬町,1239.6,22.381,7176770,7.63
2020100000,2020年度,47375,沖縄県 多良間村,66.6,30.529,1156672,42.29
2020100000,2020年度,47381,沖縄県 竹富町,69.7,22.958,3500500,17.53
2020100000,2020年度,47382,沖縄県 与那国町,143.2,21.48,1690648,10.14
