調査年 コード,調査年,地域 コード,地域,C3107_耕地面積【ｈａ】
1985100000,1985年度,17384,石川県 志賀町,3390
1985100000,1985年度,17386,石川県 宝達志水町,1787
1985100000,1985年度,17407,石川県 中能登町,2024
1985100000,1985年度,17461,石川県 穴水町,1830
1985100000,1985年度,17463,石川県 能登町,3079
1985100000,1985年度,18201,福井県 福井市,9772
1985100000,1985年度,18202,福井県 敦賀市,1460
1985100000,1985年度,18204,福井県 小浜市,1870
1985100000,1985年度,18205,福井県 大野市,4786
1985100000,1985年度,18206,福井県 勝山市,2270
1985100000,1985年度,18207,福井県 鯖江市,2500
1985100000,1985年度,18208,福井県 あわら市,3740
1985100000,1985年度,18209,福井県 越前市,4449
1985100000,1985年度,18210,福井県 坂井市,7590
1985100000,1985年度,18322,福井県 永平寺町,1232
1985100000,1985年度,18382,福井県 池田町,540
1985100000,1985年度,18404,福井県 南越前町,1201
1985100000,1985年度,18423,福井県 越前町,1721
1985100000,1985年度,18442,福井県 美浜町,1080
1985100000,1985年度,18481,福井県 高浜町,618
1985100000,1985年度,18483,福井県 おおい町,909
1985100000,1985年度,18501,福井県 若狭町,2510
1985100000,1985年度,19201,山梨県 甲府市,2283
1985100000,1985年度,19202,山梨県 富士吉田市,482
1985100000,1985年度,19204,山梨県 都留市,649
1985100000,1985年度,19205,山梨県 山梨市,2862
1985100000,1985年度,19206,山梨県 大月市,654
1985100000,1985年度,19207,山梨県 韮崎市,2340
1985100000,1985年度,19208,山梨県 南アルプス市,3760
1985100000,1985年度,19209,山梨県 北杜市,6554
1985100000,1985年度,19210,山梨県 甲斐市,1663
1985100000,1985年度,19211,山梨県 笛吹市,4468
1985100000,1985年度,19212,山梨県 上野原市,636
1985100000,1985年度,19213,山梨県 甲州市,2542
1985100000,1985年度,19214,山梨県 中央市,1226
1985100000,1985年度,19346,山梨県 市川三郷町,808
1985100000,1985年度,19364,山梨県 早川町,119
1985100000,1985年度,19365,山梨県 身延町,831
1985100000,1985年度,19366,山梨県 南部町,580
1985100000,1985年度,19368,山梨県 富士川町,680
1985100000,1985年度,19384,山梨県 昭和町,370
1985100000,1985年度,19422,山梨県 道志村,136
1985100000,1985年度,19423,山梨県 西桂町,88
1985100000,1985年度,19424,山梨県 忍野村,376
1985100000,1985年度,19425,山梨県 山中湖村,110
1985100000,1985年度,19429,山梨県 鳴沢村,242
1985100000,1985年度,19430,山梨県 富士河口湖町,572
1985100000,1985年度,19442,山梨県 小菅村,48
1985100000,1985年度,19443,山梨県 丹波山村,34
1985100000,1985年度,20201,長野県 長野市,13681
1985100000,1985年度,20202,長野県 松本市,9753
1985100000,1985年度,20203,長野県 上田市,7916
1985100000,1985年度,20204,長野県 岡谷市,505
1985100000,1985年度,20205,長野県 飯田市,4663
1985100000,1985年度,20206,長野県 諏訪市,1070
1985100000,1985年度,20207,長野県 須坂市,2310
1985100000,1985年度,20208,長野県 小諸市,3590
1985100000,1985年度,20209,長野県 伊那市,6215
1985100000,1985年度,20210,長野県 駒ヶ根市,2300
1985100000,1985年度,20211,長野県 中野市,4060
1985100000,1985年度,20212,長野県 大町市,2984
1985100000,1985年度,20213,長野県 飯山市,4170
1985100000,1985年度,20214,長野県 茅野市,3480
1985100000,1985年度,20215,長野県 塩尻市,3608
1985100000,1985年度,20217,長野県 佐久市,9464
1985100000,1985年度,20218,長野県 千曲市,2274
1985100000,1985年度,20219,長野県 東御市,3270
1985100000,1985年度,20220,長野県 安曇野市,8117
1985100000,1985年度,20303,長野県 小海町,1160
1985100000,1985年度,20304,長野県 川上村,1870
1985100000,1985年度,20305,長野県 南牧村,2040
1985100000,1985年度,20306,長野県 南相木村,349
1985100000,1985年度,20307,長野県 北相木村,232
1985100000,1985年度,20309,長野県 佐久穂町,1813
1985100000,1985年度,20321,長野県 軽井沢町,528
1985100000,1985年度,20323,長野県 御代田町,970
1985100000,1985年度,20324,長野県 立科町,1560
1985100000,1985年度,20349,長野県 青木村,765
1985100000,1985年度,20350,長野県 長和町,1221
1985100000,1985年度,20361,長野県 下諏訪町,154
1985100000,1985年度,20362,長野県 富士見町,2040
1985100000,1985年度,20363,長野県 原村,1350
1985100000,1985年度,20382,長野県 辰野町,1230
1985100000,1985年度,20383,長野県 箕輪町,1800
1985100000,1985年度,20384,長野県 飯島町,1370
1985100000,1985年度,20385,長野県 南箕輪村,1030
1985100000,1985年度,20386,長野県 中川村,935
1985100000,1985年度,20388,長野県 宮田村,572
1985100000,1985年度,20402,長野県 松川町,1310
1985100000,1985年度,20403,長野県 高森町,1190
1985100000,1985年度,20404,長野県 阿南町,808
1985100000,1985年度,20407,長野県 阿智村,684
1985100000,1985年度,20409,長野県 平谷村,36
1985100000,1985年度,20410,長野県 根羽村,190
1985100000,1985年度,20411,長野県 下條村,529
1985100000,1985年度,20412,長野県 売木村,151
1985100000,1985年度,20413,長野県 天龍村,151
1985100000,1985年度,20414,長野県 泰阜村,338
1985100000,1985年度,20415,長野県 喬木村,695
1985100000,1985年度,20416,長野県 豊丘村,769
1985100000,1985年度,20417,長野県 大鹿村,311
1985100000,1985年度,20422,長野県 上松町,261
1985100000,1985年度,20423,長野県 南木曽町,378
1985100000,1985年度,20425,長野県 木祖村,283
1985100000,1985年度,20429,長野県 王滝村,72
1985100000,1985年度,20430,長野県 大桑村,237
1985100000,1985年度,20432,長野県 木曽町,1274
1985100000,1985年度,20446,長野県 麻績村,550
1985100000,1985年度,20448,長野県 生坂村,431
1985100000,1985年度,20450,長野県 山形村,913
1985100000,1985年度,20451,長野県 朝日村,644
1985100000,1985年度,20452,長野県 筑北村,934
1985100000,1985年度,20481,長野県 池田町,1100
1985100000,1985年度,20482,長野県 松川村,1280
1985100000,1985年度,20485,長野県 白馬村,896
1985100000,1985年度,20486,長野県 小谷村,676
1985100000,1985年度,20521,長野県 坂城町,799
1985100000,1985年度,20541,長野県 小布施町,930
1985100000,1985年度,20543,長野県 高山村,786
1985100000,1985年度,20561,長野県 山ノ内町,1250
1985100000,1985年度,20562,長野県 木島平村,1080
1985100000,1985年度,20563,長野県 野沢温泉村,477
1985100000,1985年度,20583,長野県 信濃町,1910
1985100000,1985年度,20588,長野県 小川村,703
1985100000,1985年度,20590,長野県 飯綱町,2085
1985100000,1985年度,20602,長野県 栄村,845
1985100000,1985年度,21201,岐阜県 岐阜市,4974
1985100000,1985年度,21202,岐阜県 大垣市,3762
1985100000,1985年度,21203,岐阜県 高山市,5860
1985100000,1985年度,21204,岐阜県 多治見市,284
1985100000,1985年度,21205,岐阜県 関市,3243
1985100000,1985年度,21206,岐阜県 中津川市,5390
1985100000,1985年度,21207,岐阜県 美濃市,659
1985100000,1985年度,21208,岐阜県 瑞浪市,1230
1985100000,1985年度,21209,岐阜県 羽島市,2400
1985100000,1985年度,21210,岐阜県 恵那市,4318
1985100000,1985年度,21211,岐阜県 美濃加茂市,1750
1985100000,1985年度,21212,岐阜県 土岐市,453
1985100000,1985年度,21213,岐阜県 各務原市,1849
1985100000,1985年度,21214,岐阜県 可児市,1435
1985100000,1985年度,21215,岐阜県 山県市,1494
1985100000,1985年度,21216,岐阜県 瑞穂市,1215
1985100000,1985年度,21217,岐阜県 飛騨市,1913
1985100000,1985年度,21218,岐阜県 本巣市,2337
1985100000,1985年度,21219,岐阜県 郡上市,3549
1985100000,1985年度,21220,岐阜県 下呂市,1761
1985100000,1985年度,21221,岐阜県 海津市,4033
1985100000,1985年度,21302,岐阜県 岐南町,263
1985100000,1985年度,21303,岐阜県 笠松町,265
1985100000,1985年度,21341,岐阜県 養老町,3030
1985100000,1985年度,21361,岐阜県 垂井町,1270
1985100000,1985年度,21362,岐阜県 関ケ原町,375
1985100000,1985年度,21381,岐阜県 神戸町,919
1985100000,1985年度,21382,岐阜県 輪之内町,1280
1985100000,1985年度,21383,岐阜県 安八町,893
1985100000,1985年度,21401,岐阜県 揖斐川町,2216
1985100000,1985年度,21403,岐阜県 大野町,1430
1985100000,1985年度,21404,岐阜県 池田町,1210
1985100000,1985年度,21421,岐阜県 北方町,190
1985100000,1985年度,21501,岐阜県 坂祝町,316
1985100000,1985年度,21502,岐阜県 富加町,456
1985100000,1985年度,21503,岐阜県 川辺町,401
1985100000,1985年度,21504,岐阜県 七宗町,308
1985100000,1985年度,21505,岐阜県 八百津町,836
1985100000,1985年度,21506,岐阜県 白川町,1040
1985100000,1985年度,21507,岐阜県 東白川村,390
1985100000,1985年度,21521,岐阜県 御嵩町,607
1985100000,1985年度,21604,岐阜県 白川村,130
1985100000,1985年度,22100,静岡県 静岡市,11815
1985100000,1985年度,22101,静岡県 静岡市 葵区,-
1985100000,1985年度,22102,静岡県 静岡市 駿河区,-
1985100000,1985年度,22103,静岡県 静岡市 清水区,-
1985100000,1985年度,22130,静岡県 浜松市,16484
1985100000,1985年度,22131,静岡県 浜松市 中区,-
1985100000,1985年度,22132,静岡県 浜松市 東区,-
1985100000,1985年度,22133,静岡県 浜松市 西区,-
1985100000,1985年度,22134,静岡県 浜松市 南区,-
1985100000,1985年度,22135,静岡県 浜松市 北区,-
1985100000,1985年度,22136,静岡県 浜松市 浜北区,-
1985100000,1985年度,22137,静岡県 浜松市 天竜区,-
1985100000,1985年度,22203,静岡県 沼津市,2922
1985100000,1985年度,22205,静岡県 熱海市,438
1985100000,1985年度,22206,静岡県 三島市,1280
1985100000,1985年度,22207,静岡県 富士宮市,4177
1985100000,1985年度,22208,静岡県 伊東市,820
1985100000,1985年度,22209,静岡県 島田市,4026
1985100000,1985年度,22210,静岡県 富士市,4042
1985100000,1985年度,22211,静岡県 磐田市,5580
1985100000,1985年度,22212,静岡県 焼津市,2255
1985100000,1985年度,22213,静岡県 掛川市,6747
1985100000,1985年度,22214,静岡県 藤枝市,4960
1985100000,1985年度,22215,静岡県 御殿場市,2410
1985100000,1985年度,22216,静岡県 袋井市,4300
1985100000,1985年度,22219,静岡県 下田市,526
1985100000,1985年度,22220,静岡県 裾野市,1020
1985100000,1985年度,22221,静岡県 湖西市,1501
1985100000,1985年度,22222,静岡県 伊豆市,1678
1985100000,1985年度,22223,静岡県 御前崎市,2155
1985100000,1985年度,22224,静岡県 菊川市,3620
1985100000,1985年度,22225,静岡県 伊豆の国市,1339
1985100000,1985年度,22226,静岡県 牧之原市,4090
1985100000,1985年度,22301,静岡県 東伊豆町,537
1985100000,1985年度,22302,静岡県 河津町,586
1985100000,1985年度,22304,静岡県 南伊豆町,752
1985100000,1985年度,22305,静岡県 松崎町,455
1985100000,1985年度,22306,静岡県 西伊豆町,260
1985100000,1985年度,22325,静岡県 函南町,1040
1985100000,1985年度,22341,静岡県 清水町,170
1985100000,1985年度,22342,静岡県 長泉町,423
1985100000,1985年度,22344,静岡県 小山町,792
1985100000,1985年度,22424,静岡県 吉田町,535
1985100000,1985年度,22429,静岡県 川根本町,807
1985100000,1985年度,22461,静岡県 森町,1410
1985100000,1985年度,23100,愛知県 名古屋市,2250
1985100000,1985年度,23101,愛知県 名古屋市 千種区,-
1985100000,1985年度,23102,愛知県 名古屋市 東区,-
1985100000,1985年度,23103,愛知県 名古屋市 北区,-
1985100000,1985年度,23104,愛知県 名古屋市 西区,-
1985100000,1985年度,23105,愛知県 名古屋市 中村区,-
1985100000,1985年度,23106,愛知県 名古屋市 中区,-
1985100000,1985年度,23107,愛知県 名古屋市 昭和区,-
1985100000,1985年度,23108,愛知県 名古屋市 瑞穂区,-
1985100000,1985年度,23109,愛知県 名古屋市 熱田区,-
1985100000,1985年度,23110,愛知県 名古屋市 中川区,-
1985100000,1985年度,23111,愛知県 名古屋市 港区,-
1985100000,1985年度,23112,愛知県 名古屋市 南区,-
1985100000,1985年度,23113,愛知県 名古屋市 守山区,-
1985100000,1985年度,23114,愛知県 名古屋市 緑区,-
1985100000,1985年度,23115,愛知県 名古屋市 名東区,-
1985100000,1985年度,23116,愛知県 名古屋市 天白区,-
1985100000,1985年度,23201,愛知県 豊橋市,8240
1985100000,1985年度,23202,愛知県 岡崎市,4662
1985100000,1985年度,23203,愛知県 一宮市,4068
1985100000,1985年度,23204,愛知県 瀬戸市,434
1985100000,1985年度,23205,愛知県 半田市,973
1985100000,1985年度,23206,愛知県 春日井市,1170
1985100000,1985年度,23207,愛知県 豊川市,3730
1985100000,1985年度,23208,愛知県 津島市,1050
1985100000,1985年度,23209,愛知県 碧南市,1060
1985100000,1985年度,23210,愛知県 刈谷市,1750
1985100000,1985年度,23211,愛知県 豊田市,8686
1985100000,1985年度,23212,愛知県 安城市,4520
1985100000,1985年度,23213,愛知県 西尾市,6201
1985100000,1985年度,23214,愛知県 蒲郡市,1060
1985100000,1985年度,23215,愛知県 犬山市,1180
1985100000,1985年度,23216,愛知県 常滑市,1440
1985100000,1985年度,23217,愛知県 江南市,984
1985100000,1985年度,23219,愛知県 小牧市,1490
1985100000,1985年度,23220,愛知県 稲沢市,3897
1985100000,1985年度,23221,愛知県 新城市,3599
1985100000,1985年度,23222,愛知県 東海市,874
1985100000,1985年度,23223,愛知県 大府市,999
1985100000,1985年度,23224,愛知県 知多市,1190
1985100000,1985年度,23225,愛知県 知立市,675
1985100000,1985年度,23226,愛知県 尾張旭市,214
1985100000,1985年度,23227,愛知県 高浜市,366
1985100000,1985年度,23228,愛知県 岩倉市,370
1985100000,1985年度,23229,愛知県 豊明市,653
1985100000,1985年度,23230,愛知県 日進市,529
1985100000,1985年度,23231,愛知県 田原市,7150
1985100000,1985年度,23232,愛知県 愛西市,3454
1985100000,1985年度,23233,愛知県 清須市,457
1985100000,1985年度,23234,愛知県 北名古屋市,619
1985100000,1985年度,23235,愛知県 弥富市,1964
1985100000,1985年度,23236,愛知県 みよし市,1150
1985100000,1985年度,23237,愛知県 あま市,1233
1985100000,1985年度,23238,愛知県 長久手市,247
1985100000,1985年度,23302,愛知県 東郷町,438
1985100000,1985年度,23342,愛知県 豊山町,158
1985100000,1985年度,23361,愛知県 大口町,598
1985100000,1985年度,23362,愛知県 扶桑町,382
1985100000,1985年度,23424,愛知県 大治町,239
1985100000,1985年度,23425,愛知県 蟹江町,336
1985100000,1985年度,23427,愛知県 飛島村,720
1985100000,1985年度,23441,愛知県 阿久比町,963
1985100000,1985年度,23442,愛知県 東浦町,1120
1985100000,1985年度,23445,愛知県 南知多町,910
1985100000,1985年度,23446,愛知県 美浜町,1360
1985100000,1985年度,23447,愛知県 武豊町,572
1985100000,1985年度,23501,愛知県 幸田町,1340
1985100000,1985年度,23561,愛知県 設楽町,1018
1985100000,1985年度,23562,愛知県 東栄町,421
1985100000,1985年度,23563,愛知県 豊根村,186
1985100000,1985年度,24201,三重県 津市,11223
1985100000,1985年度,24202,三重県 四日市市,5099
