IDUSE	SIZE	SEXA	DOBYEAR	AGEB	MARC	DATE	MONTH	DAY	DATEB	MONTHB	DAYB	XJOB1WK	XJOBHWK	SZSJBHWK	TPJB	TPJBS	TPJOBP	TPJBSE	DOCMT	SZCMTHR	SZCMTMIN	SZCMTTL	TP4WPLA	XXWPL	XXJOB	XXJE08	XJOBDWK	XJBSCH	XJOBYR	USFLSKL	SZTTLSTA	JOINUNI	ST5JOB	WLKEEPJA	OP4UNEMP	OP3NEWJB	TP5UNEMP	XWORK	AGESTPWK	XXSTPJB	TPLSTJB	TPLSTJBS	TPLSTJBP	XXLSTJB	XXLJE08	SZSTFLS	DOLOOKJB	XNUMCOWK	DOMARRY	WNTMRY	WNTMRYAG	SSJB1WK	SSTPUNEM	SSJBHRWK	SSSJBHWK	SSTPJB	SSTPJBS	SSTPJOBP	SSTPJBSE	SSXXHQX	SSXXJOB	SSXXJE08	SSJBDWK	SSXJBSCH	SSSZWKYR	SSSZSTFA	SPAGEX	SPLVTG	PPLV4G	MMLV4G	PPAGE	MMAGE	PPMG	MMMG	PPJOB	MMJOB	CCNUMTTL	CC01SEX	CC02SEX	CC03SEX	CC04SEX	CC05SEX	CC06SEX	CC01LV4G	CC02LV4G	CC03LV4G	CC04LV4G	CC05LV4G	CC06LV4G	CC01AGE	CC02AGE	CC03AGE	CC04AGE	CC05AGE	CC06AGE	CC01MG	CC02MG	CC03MG	CC04MG	CC05MG	CC06MG	CC01JOB	CC02JOB	CC03JOB	CC04JOB	CC05JOB	CC06JOB	SZFFOTHR	FFH01REL	FFH02REL	FFH03REL	FFH04REL	FFH05REL	FFH06REL	FFH07REL	FFH01SEX	FFH02SEX	FFH03SEX	FFH04SEX	FFH05SEX	FFH06SEX	FFH07SEX	FFH01AGE	FFH02AGE	FFH03AGE	FFH04AGE	FFH05AGE	FFH06AGE	FFH07AGE	SZFFONLY	SZFFTTL	FFHEAD	SZFFOUT	FFO01REL	FFO02REL	FFO03REL	FFO04REL	FFO05REL	FFO01WHY	FFO02WHY	FFO03WHY	FFO04WHY	FFO05WHY	INCSELF	INCSP	INCPAR	INCFAM	INCPEN	INCUEB	INCSAVE	INCSOC	INCIRR	INCRENT	INCINVST	INCOTHER	INCNOKN	INCMAIN	OP10LVL	SIZEHMT	OWNHOUSE	SZHSINCM	SZINCOMA	SZINCOMX	SSSZINCA	SSSZINCM	XNUMBROE	XNUMSISE	XNUMBROY	XNUMSISY	XSSNBROE	XSSNSISE	XSSNBROY	XSSNSISY	TP5LOC15	REMOTE15	CTVW20	TP5LOC20	PPJB15	PPJBT15S	PPJBT15P	PPJBXX15	PPJXXE08	PPJBSZ15	MMJBTP15	XXLSTSCH	SSLSTSCH	PPLSTSCH	MMLSTSCH	DOLSTSCH	XGRADE	XSPSCH	XXSPSTDY	DOSPSUSC	WHNSPSCH	USFLSPS	XHSSUB	XHSRATE	XUPUBLIC	XXSCHDPT	USFLLSTS	SSDOLSTS	SSXGRADE	PSPSCH	XGETJOB	TP1STJB	TP1STJBS	TPFSTJBP	XXFSTJB	SZSTFFST	XMARRY	NUMMARRY	AGE1MG	AGE2MG	AGE3MG	AGE4MG	COOP	USTAND	AREA	TPHOUSE	AUTOLOCK	PROC	DURATION	HRTV	FQ5READ	FQ5NEWSP	FQ6NWSIN	FQSPORT	FQ7FFDNR	FQ7FRSEE	FQ7CKDNR	FQ7WASH	FQ7SHOP	FQ7CLEAN	FQ7GARB	TRNBIKE	TRNMTRBK	TRNTRAIN	TRNBUS	TRNMCAR	TRNFCAR	TRNTAXI	TRNOTHER	TRNWALK	FQRACE	FQPACHI	XGMBLLIE	XGMBLBET	OP5HLTHZ	DOSMOKEX	XQTSMOKE	DO7DRINK	ST5AREAY	ST5LEISY	ST5LIFEY	ST5ECNY	ST5FRIY	ST5HLTHY	ST5SSREL	OP5HAPPZ	NOFUTR	NOGOAL	SFMHPEAC	SFMHENGY	SFMHDPRS	XLIVEYR	DOECSLP	DOECMNP	DOECWC	DOECLMC	DOECNONE	FQ4DENKI	FQ4ELC	WLLIVE	AXCONTCM	OP5FFINX	OPFFIX15	OP5SCHPF	OP5LEVK	AXECNSF	XSCYP	XSCYPPA	XSCYPSP	XSCYPCC	XSCYPFM	XSCYPSV	XSCYPCW	XSCYPFA	XSCYPST	SZHSASST	SZHSDEBT	CRNDFF	CRGIVFF	MARRYZ	SS5HLTHZ	SSFQ7CK	SSFQ7WSH	SSFQ7SHP	SSFQ7CLN	SSFQ7GRB	RR6ACCT	Q5GVEQAA	XX8PLPTY	APPCCNUM	APPCCNMX	APPCCSXB	OP2GNR	Q4DIVOK	Q4WWJBIA	Q4WNMGA	Q4MNCOOK	Q4WWHHX	Q4MNMGA	Q4JBMMCC	Q4NOCCMG	Q4WWHPHH	QFNRINCR	OPFNWFC	OPFNWCN	OPFNWAG	OPFNWCR	OPFNWPR	OP4FNECN	OP4FNEMP	OP4FNCLT	OP4FNSFE	OP4PENSN	OPNBMTCN	OPNBASS	OPCASINO	OP7CNSTX	OPINCDIF	OP7CMTRA	XINHRGRV	WLMNGGRV	OP4NAME	AGERETR	OP7STBSN	OVEREDUC	DOUSESKL	XJOBW	XJOBOW	XJOBNO	OP5WJOB	OP5WINC	OP5WPROM	OP5WJBSC	OP5UNION	OP4FRPSN	OP4FRFCR	OP4FRCRS	OP4TRUST	OP7GDEVO	TR3CORPZ	TR3RLGPZ	TR3SCHLZ	TR3BCRAZ	TR3UNNZ	TR3NWSPZ	TR3HSPLZ	TR3TVZ	TR3SPCAZ	TR3ACDAZ	TR3CGMNZ	TR3CITYZ	TR3DEFZ	TR3COPZ	TR3FINZ	MEMPLTGP	MEMIND	MEMVLNTR	MEMCIVIL	MEMRL	MEMSPORT	MEMHOBBY	MEMCOOP	DORL	XXRL	DO3PIOUS	DISQUAKE	DISTSNM	DISFLOOD	DISTSNOW	DISVOLC	DISLAND	DISNUC	AXDIS	OPNUCPOL	AXFDRAD	COMMDIS	ENHMAP	ENHMWP	ENHMSP	ENHMAGNG	ENHMSHOP	ENHMEMP	ENHMDCRM	ENHMDEPP	ENHMTRNS	ENHMDSLD	ENHMANML	ENHMD	DOWORK	SZNRWRKR	SZFWRKR	CLLGFRGN	OP5CPDCS	OP5FMCMP	OP5FMMTR	OP5SENIR	OP5MNPWR	OP5FMMGR	FQ5JBIF	FQ5FLIF	HDFMCARE	HDHOBBY	HDSICK	WRKSECUR	WRKHIPAY	WRKPROMO	WRKFREE	WRKVLM	WRKRWRD	WRKFAMIL	WRKABLTY	WRKSOCTY	WRKSHARE	WRKPRIDE	WEIGHT
795	1	1	1991	23	4	301	3	1	314	3	14	1	50	0	1	2	8	8	1	1	0	60	3	170	583	5131	4	32	1	2	6	3	3	2	2	2	8	8	888	88	8	8	8	998	88888	8	2	2	4	1	30	8	8	888	888	8	8	8	8	998	998	88888	88	888	888	88	888	8	1	1	40	40	1	1	1	1	0	8	8	8	8	8	8	8	8	8	8	8	8	888	888	888	888	888	888	8	8	8	8	8	8	8	8	8	8	8	8	2	60	61	88	88	88	88	88	1	2	8	8	8	8	8	999	999	888	888	888	888	888	4	5	40	0	88	88	88	88	88	8	8	8	8	8	1	0	1	0	0	0	0	0	0	0	0	0	0	3	10	4	4	21	3	3	22	22	0	0	0	0	888	888	888	888	3	2	1	8	1	1	1	999	99999	7	6	9	15	9	8	1	88	2	88	8	8	8	1	4	8	888	4	8	88	8	1	1	1	1	633	5	2	88	888	888	888	888	2	2	4	2	2	1	15	2	1	4	2	4	7	4	6	2	2	6	4	1	1	1	0	1	1	0	0	0	1	1	2	2	3	3	8	3	3	3	3	3	3	3	6	3	3	3	3	3	3	6	0	0	0	0	1	3	3	2	3	2	2	2	5	3	2	8	8	8	8	8	8	8	8	15	9	2	8	2	8	8	8	8	8	8	8	3	9	2	888	2	1	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	2	2	2	2	1	1	1	5	2	4	7	4	8	4	4	4	3	2	0	0	1	5	5	5	5	3	2	2	2	4	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	3	88	8	3	3	4	3	4	3	4	3	3	3	4	3	3	3	2	4	3	2	3	4	4	4	4	1	1	1	2	3	3	3	3	3	5	5	5	1	1	1	3	3	3	3	3	3	3	3	3	3	3	59074
207	1	2	1947	67	1	307	3	7	307	3	7	1	35	0	1	2	8	8	1	0	50	50	2	60	559	4311	5	35	10	2	4	3	2	3	2	3	8	8	888	88	8	8	8	998	88888	8	2	4	1	8	888	3	2	888	888	8	8	8	8	998	998	88888	88	888	888	88	70	1	4	4	888	888	8	8	8	8	2	1	2	8	8	8	8	3	2	8	8	8	8	42	39	888	888	888	888	1	1	8	8	8	8	1	1	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	1	2	1	0	88	88	88	88	88	8	8	8	8	8	1	0	0	0	1	0	0	0	0	0	0	0	0	5	7	2	4	8	5	4	5	23	0	1	0	0	3	0	0	2	3	2	1	8	3	8	8	654	7522	2	1	9	9	2	2	1	88	2	88	8	8	8	3	4	8	888	3	1	88	2	1	1	1	1	554	5	1	1	24	888	888	888	2	2	4	2	2	2	25	3	1	4	1	3	1	4	1	2	3	2	2	0	0	1	0	1	0	0	0	0	1	1	2	2	3	2	8	4	3	3	3	4	3	3	3	3	3	3	3	3	4	8	0	0	0	0	1	2	3	1	3	2	3	3	4	2	2	8	8	8	8	8	8	8	8	99	1	2	8	1	3	1	2	4	3	2	1	2	6	3	888	2	2	3	3	2	2	3	2	2	2	3	2	2	2	2	3	2	3	2	3	2	3	2	2	5	3	2	4	3	8	3	6	6	1	1	0	0	1	3	4	4	4	3	2	2	2	2	4	3	3	4	3	4	4	2	2	4	2	3	4	2	2	2	2	2	2	2	2	2	2	1	3	88	8	1	4	4	4	4	3	3	2	9	2	3	2	2	2	2	9	2	2	2	2	3	3	4	1	5	1	2	1	1	1	4	1	5	4	4	2	2	2	4	4	5	2	2	2	2	3	4	5	3	47477
1733	1	1	1965	49	4	225	2	25	227	2	27	1	25	0	5	8	8	8	1	0	20	20	2	60	672	9321	5	999	0	4	3	3	1	3	2	3	8	8	888	88	8	8	8	998	88888	8	2	5	4	3	888	8	8	888	888	8	8	8	8	998	998	88888	88	888	888	88	888	8	4	4	888	888	8	8	8	8	0	8	8	8	8	8	8	8	8	8	8	8	8	888	888	888	888	888	888	8	8	8	8	8	8	8	8	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	0	1	0	0	88	88	88	88	88	8	8	8	8	8	1	0	0	0	0	0	0	1	0	0	0	0	0	8	9	4	4	5	5	2	22	22	3	3	0	1	888	888	888	888	3	2	3	4	3	8	8	680	7126	2	1	8	15	14	14	1	88	2	88	8	8	8	88	8	8	888	4	8	88	8	1	1	1	1	679	3	2	88	888	888	888	888	2	2	4	2	2	1	22	6	0	3	6	2	5	9	1	3	2	3	3	0	0	1	1	0	1	0	0	0	1	1	2	2	5	1	1	2	1	2	2	3	3	4	6	1	3	3	2	3	5	4	0	0	0	0	1	2	2	1	3	2	2	2	5	1	2	8	8	8	8	8	8	8	8	2	1	2	8	2	8	8	8	8	8	8	8	3	3	3	888	1	1	1	2	9	2	1	1	2	2	2	2	3	3	3	2	2	3	3	3	3	4	3	3	2	1	4	7	1	3	4	1	1	3	1	0	0	1	2	2	2	3	2	2	1	1	1	4	2	3	2	4	2	3	2	4	2	4	3	3	2	2	3	2	1	1	1	1	2	1	1	3	88	8	3	4	4	4	4	4	4	4	2	3	4	2	2	2	2	4	2	2	2	2	2	2	4	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	62429
660	1	2	1950	64	1	225	2	25	227	2	27	1	16	0	1	3	8	8	1	0	5	5	4	92	687	9112	4	16	11	1	9	3	1	3	3	3	8	8	888	88	8	8	8	998	88888	8	2	2	1	8	888	1	8	84	0	3	8	8	2	50	684	7119	6	80	30	1	63	1	4	2	888	88	8	3	8	2	3	2	1	2	8	8	8	3	2	3	8	8	8	41	38	33	888	888	888	1	1	1	8	8	8	1	1	1	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	1	2	1	0	88	88	88	88	88	8	8	8	8	8	1	1	0	0	0	0	0	0	0	0	0	0	0	2	7	3	4	6	3	3	5	5	0	2	0	1	3	5	0	0	3	2	2	1	6	8	8	998	88888	8	2	8	8	14	14	1	88	2	88	8	8	8	88	8	8	888	2	1	88	2	1	1	1	9	672	9	1	1	22	888	888	888	1	2	4	2	2	1	25	4	1	1	6	5	1	5	1	2	2	2	3	0	0	0	1	0	0	0	0	0	1	1	2	2	2	3	8	5	3	3	2	2	3	3	2	2	3	3	2	2	5	5	0	0	0	0	1	1	1	1	2	2	1	2	3	2	2	8	8	8	8	8	8	8	8	2	1	1	1	1	3	1	7	5	7	4	1	3	3	2	888	2	2	3	4	1	1	4	2	1	1	4	1	2	2	2	2	2	1	4	3	4	2	1	1	1	4	1	4	4	8	1	8	4	1	1	0	0	1	4	4	4	4	3	4	3	3	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	2	2	2	1	2	2	1	1	41	2	3	4	4	4	4	4	4	3	2	3	4	3	3	3	1	3	3	3	3	1	4	4	4	1	2	1	2	1	3	2	1	2	3	4	4	4	4	4	2	3	4	1	1	1	1	1	2	2	2	47477
194	1	1	1935	79	3	301	3	1	301	3	1	3	888	888	8	8	8	8	8	88	888	8888	8	998	998	88888	88	888	888	8	88	8	8	8	8	8	2	1	75	1	1	3	8	680	9313	7	2	99	3	3	888	8	8	888	888	8	8	8	8	998	998	88888	88	888	888	88	888	8	4	4	888	888	8	8	8	8	2	2	2	8	8	8	8	2	3	8	8	8	8	47	41	888	888	888	888	1	1	8	8	8	8	2	2	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	0	1	0	0	88	88	88	88	88	8	8	8	8	8	0	0	0	0	1	0	0	0	0	0	0	0	0	5	10	3	4	3	3	23	22	22	0	0	1	3	999	999	999	999	4	1	3	2	3	8	8	599	6111	2	7	8	8	1	1	1	88	2	88	8	8	8	88	8	8	888	2	9	88	9	1	1	1	1	679	4	1	1	26	888	888	888	2	2	4	2	2	1	17	2	0	1	6	1	7	2	1	2	1	1	1	0	0	1	1	0	0	0	0	0	3	1	2	2	4	1	1	7	3	2	3	3	3	4	6	4	2	2	1	5	3	4	0	0	0	0	1	1	1	1	4	2	3	2	5	2	2	8	8	8	8	8	8	8	8	2	1	2	8	2	8	8	8	8	8	8	8	3	8	2	888	9	1	4	1	2	1	1	3	2	2	4	2	3	3	3	3	3	3	2	3	2	9	1	3	1	4	1	3	1	1	1	6	7	3	9	0	0	1	3	3	3	3	3	1	2	1	4	4	3	4	1	3	3	3	3	4	3	2	3	2	1	3	1	2	2	2	2	2	2	2	2	3	88	8	1	4	4	4	4	4	4	4	4	9	5	4	4	4	1	4	1	2	1	4	4	4	4	2	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	44667
155	1	2	1941	73	3	228	2	28	228	2	28	3	888	888	8	8	8	8	8	88	888	8888	8	998	998	88888	88	888	888	8	88	8	8	8	8	8	4	1	58	4	1	2	8	688	9412	7	2	1	3	3	888	8	8	888	888	8	8	8	8	998	998	88888	88	888	888	88	888	8	4	4	888	888	8	8	8	8	3	2	2	1	8	8	8	3	3	2	8	8	8	48	46	44	888	888	888	1	1	1	8	8	8	2	2	1	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	0	1	0	0	88	88	88	88	88	8	8	8	8	8	0	0	0	0	1	0	0	0	0	0	0	0	0	5	8	3	4	20	20	23	22	22	0	3	0	0	999	999	999	999	2	2	1	8	3	8	8	588	5169	2	7	9	13	14	14	1	88	2	88	8	8	8	1	5	8	888	2	2	88	2	1	4	8	8	687	2	1	1	23	888	888	888	2	3	4	2	2	1	30	3	2	4	6	1	7	7	1	1	2	1	1	0	0	1	1	0	1	0	0	0	1	1	2	2	3	3	8	7	1	1	1	1	3	3	6	1	3	3	1	3	3	4	0	0	0	0	1	1	1	1	4	2	4	3	4	2	2	8	8	8	8	8	8	8	8	2	1	2	8	2	8	8	8	8	8	8	8	2	8	2	888	1	2	2	2	2	3	1	2	2	3	2	1	2	2	2	2	2	2	3	2	2	2	5	5	5	4	4	2	3	8	1	4	6	3	1	0	0	1	4	4	4	4	3	2	2	2	4	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	88	8	1	2	4	4	4	4	2	3	2	2	4	3	3	3	1	4	3	2	2	4	2	4	4	2	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	48169
1106	1	1	1943	71	1	225	2	25	227	2	27	3	888	888	8	8	8	8	8	88	888	8888	8	998	998	88888	88	888	888	8	88	8	8	8	8	8	2	1	63	1	1	1	5	550	1321	4	2	4	1	8	888	1	8	48	0	1	1	3	8	60	686	9333	6	48	22	5	66	1	4	4	888	888	8	8	8	8	2	1	2	8	8	8	8	3	2	8	8	8	8	44	40	888	888	888	888	1	1	8	8	8	8	1	2	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	1	2	0	0	88	88	88	88	88	8	8	8	8	8	0	1	0	0	1	0	0	0	0	0	0	0	0	5	5	3	4	10	7	23	6	6	1	1	1	2	999	999	999	999	2	1	3	2	1	1	4	554	4110	3	1	12	9	3	2	2	88	2	88	8	8	8	1	3	3	310	2	1	88	2	1	1	1	1	554	9	1	1	23	888	888	888	2	2	4	2	2	1	27	4	4	1	6	1	1	2	1	1	5	5	1	0	0	0	0	1	0	0	0	0	1	1	2	2	4	1	1	7	2	2	2	2	2	4	2	2	2	3	2	4	4	8	0	0	0	1	0	2	3	1	2	3	3	5	3	2	2	8	8	8	8	8	8	8	8	3	1	2	8	1	2	7	7	1	1	7	1	3	6	3	888	2	1	3	1	1	1	1	1	1	4	1	2	2	2	2	3	3	3	2	4	1	3	3	3	2	7	2	1	1	2	1	6	6	3	2	1	0	0	4	4	4	4	2	1	1	1	2	7	3	3	3	3	2	2	3	2	2	2	3	3	2	3	2	2	2	2	2	2	2	1	2	2	10	3	2	4	4	4	4	4	4	3	1	2	3	3	3	3	2	4	3	3	2	3	3	4	4	2	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	44667
1319	2	2	1969	45	1	317	3	17	319	3	19	1	15	0	1	2	8	8	1	0	20	20	2	140	514	3221	2	14	7	1	5	3	1	2	3	2	8	8	888	88	8	8	8	998	88888	8	2	2	1	8	888	1	8	50	0	2	8	8	8	140	550	1342	7	999	8	5	46	1	3	3	80	72	1	1	1	1	1	1	8	8	8	8	8	1	8	8	8	8	8	9	888	888	888	888	888	4	8	8	8	8	8	2	8	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	2	3	1	0	88	88	88	88	88	8	8	8	8	8	1	1	0	0	0	0	0	0	0	0	0	0	0	2	2	2	1	17	9	9	15	15	0	1	0	1	1	0	0	1	3	1	2	2	3	8	8	599	6111	2	7	11	12	8	9	1	88	2	88	8	8	8	1	1	1	205	1	1	88	2	1	1	1	1	514	12	1	1	35	888	888	888	1	1	3	2	1	1	23	5	4	3	1	1	1	3	2	1	2	2	2	1	0	1	1	1	1	1	0	0	1	1	2	2	1	3	8	6	1	1	1	1	1	1	1	2	5	4	2	2	4	5	0	0	1	0	0	2	2	2	4	5	2	5	2	5	2	8	8	8	8	8	8	8	8	15	9	1	2	1	1	3	2	3	3	2	6	2	9	3	888	2	2	2	3	2	1	4	3	4	3	3	1	2	2	2	2	2	2	2	2	2	1	5	5	1	5	2	1	3	8	3	4	6	1	1	1	0	0	4	4	4	5	3	2	2	2	2	5	2	3	2	2	3	2	2	2	1	2	3	3	2	2	2	2	2	2	2	2	1	2	1	2	14	3	3	4	4	4	4	4	3	3	5	2	2	2	2	2	2	3	2	2	3	3	3	4	4	1	2	3	2	4	2	2	3	2	3	3	3	2	2	2	2	2	4	3	4	2	3	2	2	2	2	46113
316	2	2	1966	48	1	314	3	14	322	3	22	1	42	0	1	3	8	8	1	0	45	45	3	60	670	3118	5	35	0	2	6	3	3	2	1	3	8	8	888	88	8	8	8	998	88888	8	2	4	1	8	888	1	8	45	0	1	1	4	8	60	524	2310	5	38	29	10	57	1	4	4	888	888	8	8	8	8	0	8	8	8	8	8	8	8	8	8	8	8	8	888	888	888	888	888	888	8	8	8	8	8	8	8	8	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	1	2	1	0	88	88	88	88	88	8	8	8	8	8	1	1	0	0	0	0	0	0	0	0	0	0	0	2	6	2	1	14	6	6	13	13	0	0	0	0	0	0	2	1	1	2	1	8	1	1	1	999	99999	3	11	9	13	8	8	1	88	2	88	8	8	8	1	3	8	888	3	1	88	2	2	1	1	1	516	13	1	1	39	888	888	888	1	2	3	2	1	1	23	5	4	5	2	5	1	5	1	1	1	3	5	0	0	1	0	0	0	0	0	0	1	1	2	2	3	1	1	1	2	2	2	2	3	3	2	2	3	3	3	3	3	5	0	0	1	1	0	1	1	2	3	3	2	3	3	1	2	8	8	8	8	8	8	8	8	4	2	1	2	1	3	7	2	7	3	2	1	3	8	2	888	2	1	2	2	2	2	2	2	2	2	2	2	3	3	3	2	2	4	4	3	2	3	4	4	1	5	3	7	3	8	3	2	2	1	1	0	0	1	3	4	4	2	3	1	1	1	2	5	1	3	2	2	3	2	2	2	1	1	2	2	2	2	1	2	2	2	2	2	2	2	2	3	88	8	2	4	4	4	4	4	4	3	3	3	3	3	3	3	3	4	3	3	4	4	4	4	4	1	1	2	2	3	3	3	3	2	3	3	3	4	4	4	4	4	4	5	5	3	2	2	3	3	3	46113
1154	2	2	1971	43	1	325	3	25	325	3	25	3	888	888	8	8	8	8	8	88	888	8888	8	998	998	88888	88	888	888	8	88	8	8	8	8	8	4	1	29	11	1	2	8	555	4221	4	1	2	1	8	888	1	8	80	0	1	1	4	8	100	554	4110	6	999	20	11	44	1	4	4	888	888	8	8	8	8	3	2	1	2	8	8	8	1	1	1	8	8	8	12	12	3	888	888	888	4	4	4	8	8	8	2	2	2	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	4	5	1	0	88	88	88	88	88	8	8	8	8	8	0	1	0	0	0	0	0	0	0	0	0	0	0	2	4	2	1	15	1	23	15	15	1	0	0	0	1	0	1	0	2	2	3	1	1	1	1	523	2330	6	2	12	12	12	9	1	88	2	88	8	8	8	1	1	3	309	3	1	88	2	2	1	1	1	569	5	1	1	29	888	888	888	1	1	2	2	1	1	15	1	1	1	1	3	1	5	1	1	1	2	2	1	0	0	0	0	0	0	0	0	1	2	2	2	4	1	2	3	2	3	2	4	3	4	2	1	3	4	2	4	4	5	0	0	1	0	0	2	2	2	3	4	3	5	2	2	2	8	8	8	8	8	8	8	8	15	9	2	8	1	2	6	6	5	5	6	3	3	1	3	888	2	1	3	2	3	2	2	3	3	2	2	2	2	2	2	2	2	3	2	2	1	3	3	3	2	5	3	7	3	8	3	4	6	2	2	0	0	1	5	5	5	5	3	1	2	1	2	3	2	3	2	2	3	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	1	1	3	88	8	1	4	3	4	4	4	3	1	2	2	2	3	3	3	1	4	3	3	3	4	4	4	4	2	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	46113
762	2	1	1952	62	4	313	3	13	314	3	14	1	40	0	1	1	1	8	1	0	40	40	3	170	596	5153	5	40	2	1	6	3	1	3	4	2	8	8	888	88	8	8	8	998	88888	8	2	6	4	3	888	8	8	888	888	8	8	8	8	998	998	88888	88	888	888	88	888	8	4	1	888	85	8	3	8	2	0	8	8	8	8	8	8	8	8	8	8	8	8	888	888	888	888	888	888	8	8	8	8	8	8	8	8	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	1	2	0	0	88	88	88	88	88	8	8	8	8	8	1	0	0	0	1	0	0	0	0	0	0	0	0	1	8	3	2	7	7	7	22	22	2	0	0	0	888	888	888	888	2	2	1	8	1	1	2	594	5412	6	2	9	15	3	2	1	88	2	88	8	8	8	1	4	8	888	2	8	88	8	1	1	1	1	594	12	2	88	888	888	888	888	1	1	3	2	1	1	22	5	1	2	6	5	1	7	2	7	3	2	1	0	0	1	0	0	0	0	0	0	6	4	2	2	3	1	1	7	4	3	3	4	4	3	6	3	2	2	3	2	4	3	0	0	0	0	1	1	1	3	2	2	2	3	4	2	2	8	8	8	8	8	8	8	8	3	1	2	8	2	8	8	8	8	8	8	8	1	8	3	888	1	1	4	4	4	1	4	4	4	2	4	1	2	2	2	2	2	3	4	3	2	3	5	5	3	1	2	6	4	8	1	6	2	3	2	0	0	1	4	4	4	4	4	1	1	1	4	2	3	3	2	3	3	2	3	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	1	3	88	8	1	4	4	4	4	4	4	3	4	3	6	3	3	3	3	4	3	3	3	4	4	3	4	1	4	1	2	2	3	2	3	4	4	4	4	1	2	1	1	5	5	2	2	4	1	5	2	5	4	42163
956	2	2	1937	77	1	314	3	14	317	3	17	3	888	888	8	8	8	8	8	88	888	8888	8	998	998	88888	88	888	888	8	88	8	8	8	8	8	4	1	35	13	1	2	8	516	5321	2	2	2	1	8	888	3	2	888	888	8	8	8	8	998	998	88888	88	888	888	88	79	1	4	3	888	98	8	3	8	2	2	1	2	8	8	8	8	2	2	8	8	8	8	53	50	888	888	888	888	1	1	8	8	8	8	1	1	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	1	2	0	0	88	88	88	88	88	8	8	8	8	8	0	0	0	0	1	0	0	0	0	1	0	0	0	10	5	1	1	9	2	23	9	23	1	0	1	0	0	0	2	2	4	1	1	8	1	1	7	555	4211	7	7	9	12	3	14	1	88	2	88	8	8	8	1	5	8	888	4	1	88	2	2	1	1	1	556	99	1	1	23	888	888	888	1	1	2	1	8	1	22	8	0	1	6	1	7	1	1	1	1	1	2	0	0	1	0	0	0	0	0	0	1	1	2	2	1	3	8	4	1	1	1	1	1	1	1	3	3	3	3	4	3	8	0	0	0	0	1	1	1	2	2	4	3	3	4	1	2	8	8	8	8	8	8	8	8	15	9	1	2	1	5	7	7	7	7	7	1	3	9	3	888	2	1	2	1	2	1	1	4	1	1	3	1	2	2	2	2	2	2	4	4	4	9	1	2	5	3	4	7	1	1	4	1	7	3	9	0	0	1	4	4	4	4	3	1	1	1	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	2	2	2	2	1	2	2	3	88	8	3	4	4	4	4	4	4	1	4	1	2	4	4	4	1	2	3	1	1	2	4	4	4	2	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	48169
